system:index,VHI_M,adm4_id,month,season,year,ym,.geo
VHI_M_2021-03_000000000000000000bc,0.6600000262260437,189,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000bd,0.6700000166893004,190,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000be,0.6499999761581421,191,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000f1,0.6700000166893005,242,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000100,0.6549999713897704,257,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000101,0.6800000071525573,258,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000012f,0.6949999928474426,304,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000130,0.6600000262260438,305,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000131,0.6349999904632568,306,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000065,0.6949999928474427,102,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000066,0.6800000071525574,103,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000067,0.6850000023841857,104,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000068,0.6449999809265137,105,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000109,0.5950000286102296,266,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001c1,0.6700000166893004,450,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001c2,0.639999985694885,451,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000113,0.375,276,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000114,0.5400000214576722,277,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000115,0.6150000095367433,278,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000116,0.6100000143051147,279,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000117,0.5849999785423279,280,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000167,0.6449999809265137,360,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000168,0.6399999856948853,361,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000169,0.6349999904632568,362,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000016a,0.5950000286102295,363,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000016b,0.43000000715255726,364,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000016c,0.43000000715255743,365,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000016d,0.5950000286102295,366,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000cb,0.6899999976158142,204,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000eb,0.5950000286102296,236,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000ec,0.5049999952316284,237,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000ed,0.5350000262260437,238,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000ee,0.5849999785423279,239,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000ef,0.5749999880790709,240,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000146,0.43999999761581426,327,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000147,0.4900000095367431,328,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000148,0.4199999868869781,329,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000015e,0.5099999904632568,351,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000015f,0.5249999761581422,352,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000160,0.4749999940395355,353,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000161,0.5699999928474426,354,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000162,0.5600000023841858,355,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000010,0.5,17,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000121,0.6000000238418579,290,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000122,0.5400000214576721,291,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000123,0.5400000214576721,292,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000019a,0.5799999833106994,411,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000019b,0.5899999737739563,412,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000019c,0.46500000357627874,413,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000019d,0.5649999976158142,414,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000019e,0.5550000071525574,415,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000019f,0.5649999976158142,416,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000216,0.4399999976158142,535,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000217,0.5350000262260437,536,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000218,0.4199999868869782,537,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000219,0.4449999928474426,538,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000021a,0.46999999880790716,539,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000004,0.5950000286102295,5,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000028,0.46500000357627863,41,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000029,0.5299999713897704,42,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000002a,0.5350000262260438,43,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000002b,0.49500000476837164,44,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000a7,0.5099999904632567,168,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000a8,0.5,169,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000000c,0.5649999976158142,13,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000060,0.574999988079071,97,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000061,0.6150000095367432,98,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000062,0.5799999833106996,99,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000063,0.5799999833106994,100,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000064,0.5699999928474426,101,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000011,0.45500001311302185,18,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000033,0.5049999952316283,52,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000034,0.5649999976158143,53,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001b3,0.5749999880790712,436,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001b4,0.5299999713897704,437,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001b5,0.5849999785423281,438,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000005,0.6800000071525573,6,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000082,0.6600000262260437,131,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000083,0.6050000190734863,132,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000084,0.675000011920929,133,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000085,0.6449999809265137,134,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000086,0.7649999856948853,135,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000087,0.7400000095367432,136,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000010c,0.6050000190734864,269,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000010d,0.5649999976158142,270,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000010e,0.550000011920929,271,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000010f,0.6399999856948855,272,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000110,0.6349999904632568,273,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000111,0.615000009536743,274,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d0,0.6549999713897705,465,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d1,0.709999978542328,466,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000009,0.6100000143051147,10,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000009e,0.615000009536743,159,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000009f,0.649999976158142,160,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000154,0.6899999976158142,341,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000155,0.6449999809265137,342,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000156,0.5950000286102296,343,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000157,0.6000000238418578,344,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000178,0.6700000166893005,377,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000179,0.5649999976158142,378,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000017a,0.6349999904632567,379,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000017b,0.5899999737739563,380,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000000f,0.6349999904632568,16,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000040,0.6449999809265138,65,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000041,0.6600000262260436,66,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000042,0.6999999880790708,67,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000043,0.709999978542328,68,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000192,0.649999976158142,403,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000193,0.7049999833106995,404,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000194,0.6800000071525573,405,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d2,0.625,467,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d3,0.5699999928474426,468,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d4,0.5699999928474426,469,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d5,0.6549999713897704,470,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d6,0.6150000095367432,471,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001d7,0.6200000047683716,472,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000069,0.5350000262260437,106,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000006a,0.4950000047683714,107,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000006b,0.5299999713897705,108,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000006c,0.5699999928474425,109,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000006d,0.5350000262260437,110,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000006e,0.625,111,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000006f,0.5600000023841857,112,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000d6,0.5,215,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000013b,0.5350000262260437,316,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000013c,0.4900000095367432,317,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000013d,0.46500000357627863,318,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000013e,0.4300000071525574,319,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000013f,0.4399999976158142,320,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000140,0.4900000095367432,321,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001bc,0.48500001430511475,445,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001bd,0.4900000095367432,446,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001be,0.4900000095367432,447,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001bf,0.5099999904632568,448,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001c0,0.49000000953674316,449,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000006,0.7599999904632568,7,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000002c,0.7099999785423279,45,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000002d,0.7599999904632568,46,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000002e,0.7300000190734862,47,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000002f,0.7549999952316283,48,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000009b,0.634999990463257,156,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000009c,0.6700000166893005,157,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000009d,0.6999999880790712,158,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001b6,0.7200000286102295,439,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001b7,0.6999999880790709,440,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001b8,0.6449999809265136,441,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001b9,0.699999988079071,442,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001ba,0.6899999976158141,443,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001bb,0.7049999833106995,444,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000221,0.47999998927116394,546,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000222,0.5849999785423279,547,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000223,0.6050000190734864,548,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000224,0.5550000071525575,549,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000225,0.5049999952316284,550,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000053,0.47999998927116383,84,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000054,0.4699999988079071,85,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000055,0.46000000834465027,86,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000056,0.4499999880790711,87,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_00000000000000000057,0.5600000023841858,88,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000de,0.574999988079071,223,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000df,0.682136279898827,224,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000e0,0.524999976158142,225,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000e1,0.6999999880790712,226,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000000ff,0.425000011920929,256,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000011c,0.4449999928474426,285,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000011d,0.45500001311302185,286,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000011e,0.4650000035762787,287,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_0000000000000000011f,0.4950000047683716,288,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001c4,0.5049999952316284,453,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
VHI_M_2021-03_000000000000000001c5,0.509999990463257,454,3,Dry,2021,2021-03,"{""type"":""MultiPoint"",""coordinates"":[]}"
