fid,2021-01_vhi,2021-02_vhi,2021-03_vhi,2021-04_vhi,2021-05_vhi,2021-06_vhi,2021-07_vhi,2021-08_vhi,2021-09_vhi,2021-10_vhi,2021-11_vhi,2021-12_vhi,2022-01_vhi,2022-02_vhi,2022-03_vhi,2022-04_vhi,2022-05_vhi,2022-06_vhi,2022-07_vhi,2022-08_vhi,2022-09_vhi,2022-10_vhi,2022-11_vhi,2022-12_vhi,2023-01_vhi,2023-02_vhi,2023-03_vhi,2023-04_vhi,2023-05_vhi,2023-06_vhi,2023-07_vhi,2023-08_vhi,2023-09_vhi,2023-10_vhi,2023-11_vhi,2023-12_vhi,2024-01_vhi,2024-02_vhi,2024-03_vhi,2024-04_vhi,2024-05_vhi,2024-06_vhi,2024-07_vhi,2024-08_vhi,2024-09_vhi,2024-10_vhi,2024-11_vhi,2024-12_vhi
473,0.451655279,0.614746132,0.642225893,0.669845498,0.811013728,0.689099986,0.389191601,0.205638965,0.469369938,0.529599388,0.549271725,0.449168341,0.407552983,0.628274655,0.653077364,0.713194246,0.760461782,0.789528739,0.63907472,0.47647005,0.513758541,0.494266271,0.628138533,0.480782268,0.502376949,0.654552581,0.683475681,0.673072772,0.862923735,0.696561368,0.46880966,0.384943139,0.48771983,0.407370917,0.419797826,0.441390212,0.40452013,0.55426598,0.650363267,0.643874272,0.747441846,0.73655276,0.597637704,0.400802368,0.513651999,0.405398313,0.429040549,0.56499971
474,5.474280292,5.556222278,5.567041346,5.581992506,5.681850649,5.657701535,5.413888713,5.386454418,5.486604077,5.672648981,5.65945871,5.436154215,5.483020387,5.489896108,5.578975217,5.595817673,5.687885824,5.928012018,5.723273615,5.801468054,5.666397557,5.812935784,5.693266906,5.563763785,5.552862353,5.618222976,5.529744404,9.510526445,65.04872905,5.724499877,5.573106737,5.785591148,5.736859687,5.702500027,5.598147215,5.490283273,5.492104265,5.508327325,5.491135343,5.568164212,5.645883055,5.685514878,5.704388237,5.716444207,5.891895332,5.834974148,5.74149103,5.650983496
475,0.388905682,0.490945251,0.485721976,0.541293624,0.677267252,0.592316089,0.339630634,0.327181759,0.39540622,0.598886907,0.615281542,0.355838231,0.409651096,0.428905796,0.520208345,0.575552674,0.681106277,0.942914793,0.56784008,0.791229939,0.625842723,0.796155475,0.653135515,0.484194945,0.472563754,0.573536849,0.495922405,0.586940547,0.634422038,0.719978446,0.527523476,0.83097001,0.718737193,0.66636048,0.540669661,0.409720618,0.40115963,0.416500424,0.445917606,0.52934401,0.639040095,0.665705221,0.510230743,0.586857413,0.732989928,0.843023497,0.718187553,0.566384898
476,0.38200166,0.442155333,0.426922948,0.560384501,0.686815737,0.507416565,0.42635456,0.400314883,0.397007384,0.555121904,0.588274516,0.330612211,0.422306366,0.401778021,0.493596653,0.57956506,0.682099138,0.815756087,0.623377052,0.718681821,0.620358168,0.748359275,0.663262466,0.508226844,0.49576652,0.550761399,0.455201058,0.576187469,0.677836397,0.648230344,0.557173079,0.8037252,0.696957423,0.669362601,0.582158767,0.424121627,0.422029646,0.396180374,0.385354702,0.549502854,0.661611532,0.591841022,0.555572711,0.662172699,0.737294601,0.861019261,0.78713873,0.645208598
477,0.388562285,0.417223963,0.489978404,0.567115251,0.698321048,0.489536522,0.405778796,0.343786761,0.328958005,0.565489908,0.568819151,0.326166703,0.433296848,0.417318516,0.535211448,0.597073192,0.685541655,0.885594888,0.677251134,0.825255753,0.646224406,0.857162165,0.669431171,0.466185688,0.508761076,0.561305191,0.545028289,0.642142806,0.704452383,0.681172284,0.577763377,0.788340406,0.64288065,0.634641503,0.526159629,0.372384039,0.395445985,0.38783114,0.415492144,0.552750351,0.673980348,0.598682161,0.566555724,0.60339439,0.867896285,0.870676423,0.765296335,0.55973829
478,0.61364426,0.701961279,0.727976269,0.754585389,0.844177012,0.845502742,0.559765782,0.335730918,0.772008185,0.677675625,0.638573423,0.504608084,0.588243556,0.725071277,0.737978613,0.761842262,0.732940769,0.968914777,0.883878913,0.619655668,0.723383569,0.833397797,0.69629329,0.557813128,0.648594809,0.756574098,0.84220687,0.844933454,0.894025322,0.88694427,0.664727661,0.452900024,0.690290111,0.801108125,0.585597391,0.5200093,0.512709451,0.576180552,0.709047463,0.704090637,0.814324176,0.837506044,0.690246463,0.417009739,0.733021666,0.708646365,0.597778066,0.658429004
479,0.663756746,0.740219149,0.787593655,0.790619693,0.886716987,0.908775553,0.61443124,0.337010172,0.762494613,0.656046717,0.706577509,0.568785062,0.632751024,0.756025376,0.754992669,0.838075697,0.805642303,0.953674334,0.918658128,0.653468845,0.825050722,0.848081334,0.786125685,0.620166952,0.704407432,0.795608352,0.867054202,0.87422569,0.935858848,0.899998099,0.72113914,0.469571072,0.817024399,0.637123794,0.650357219,0.603793796,0.569851154,0.605616943,0.726737763,0.763514557,0.874189196,0.899397217,0.794208569,0.586481991,0.795440835,0.65395758,0.665661954,0.708297245
480,0.606432642,0.684559293,0.735391657,0.690739545,0.807513435,0.798739351,0.492169708,0.39483575,0.587771172,0.60762346,0.527572056,0.452184604,0.553408786,0.685792966,0.687070631,0.681280019,0.603069366,0.819453806,0.816041794,7.541333644,0.598633449,0.812418124,0.611089619,0.516225643,0.611168645,0.738646055,0.821393803,1.838959348,6.732088103,0.836834158,0.615003036,0.461807488,0.472815667,0.679238322,0.449694651,0.411828706,0.394858069,0.436150047,0.585680781,0.558335481,0.684367794,0.779812242,0.632504971,0.397959844,0.666924206,0.621495337,0.514414824,0.596430768
481,0.684705668,0.793589631,0.839683779,0.854505328,0.851281937,0.846429238,0.616193655,0.391786174,0.751898918,0.661479974,0.700058754,0.606720471,0.645539964,0.797897185,0.825593766,0.882136124,0.780176523,0.963485583,0.894718069,0.685105748,0.781960279,0.792537601,0.729911003,0.65003966,0.713142443,0.844096438,0.920064799,0.936757068,3.085292289,0.888906989,0.721536644,0.468890691,0.76097914,0.788224031,0.637467086,0.632702743,0.612715827,0.716674946,0.835870631,0.822198844,0.849693947,0.843029286,0.72983108,0.428115109,0.73939546,0.74463599,0.624172695,0.767817224
482,0.690798377,0.81074225,0.786105591,0.792669736,0.865720246,0.864516034,0.626074491,0.438400216,0.823645222,0.72931502,0.754307438,0.569464844,0.664770165,0.82154782,0.788868998,0.803094892,0.809894181,0.979464082,0.99601154,0.564614658,0.811715848,0.844799739,0.786925586,0.665068652,0.759886973,0.840126298,0.858152162,0.854221721,0.858628154,0.906271342,0.784358646,0.5094527,0.808290984,0.85772472,0.692286275,0.657026475,0.644601378,0.746665397,0.825099748,0.806889552,0.893981269,0.898134342,0.78542821,0.415499128,0.763692632,0.740993704,0.69047372,0.749151563
483,54.57981511,54.6523356,54.65563825,54.61738862,54.72021266,54.68411794,54.54957665,54.62490967,54.6680597,54.62865335,54.57309561,54.51038267,54.56647234,54.57783891,54.62116317,54.62232942,54.6859912,54.68822747,54.61513495,54.86854759,54.71371423,54.82446947,54.6557112,54.5867498,54.63669397,54.69960948,54.65313433,54.64054427,54.78408623,54.71889462,54.67691028,54.80744249,54.7241474,54.68131944,54.55903041,54.5163691,54.54470093,54.57341741,54.601848,54.6021019,54.72265823,54.70239788,54.73958254,54.80499327,54.72477415,54.77754461,54.73661543,54.6201658
484,4.518474275,4.583887181,4.516839129,4.586128377,4.701881381,4.673665643,4.531781759,4.497335519,4.516647324,4.581443401,4.5673336,4.48883369,4.500430482,4.527979642,4.543257794,4.603117758,4.674793758,4.771520548,4.687664621,4.764924295,4.625327162,4.726800256,4.603112241,4.543144114,4.5560012,4.632806756,4.54344508,8.208496049,4.756639147,4.739880262,4.667101264,4.736512948,4.669595432,4.621540941,4.548637165,4.465465276,4.475812992,4.497915614,4.49216835,4.556105401,4.666475813,4.693569797,4.725026135,4.658657561,4.69244472,4.779800317,4.720194106,4.619934671
485,80.50598533,80.54860464,80.51825494,80.5461396,80.60065894,80.56519816,80.44135148,80.43669912,80.49155719,80.56749726,80.51282913,80.49919364,80.50391525,80.52954539,80.49539564,80.55611767,80.60116223,80.57238687,80.53498629,80.59908599,80.51863138,80.59751509,80.53941785,80.51263028,80.5354786,80.57144405,80.52573848,80.57317814,80.64041896,80.5885923,80.53940414,80.59316717,80.52836122,80.57178895,80.49054512,80.48777976,80.47997326,80.49926563,80.47365126,80.55303072,80.60093115,80.55548272,80.5964653,80.6057131,80.5760539,80.6094014,80.54947066,80.54089069
486,26.54574822,26.633421,26.59200325,26.58422219,26.63950562,26.63175621,26.42457929,26.39450503,26.51693935,26.61027544,26.5218071,26.58308225,26.55807307,26.61091301,26.58804083,26.59344172,26.63467603,26.69664763,26.51982544,26.59822959,26.52382041,26.64949733,26.50512663,26.57265118,26.57817456,26.67154052,26.58430207,26.6129716,26.6508207,26.68946095,26.51189438,26.60339083,26.53508964,26.59862159,26.49101213,26.54262367,26.5280929,26.63211568,26.56313402,26.58086006,26.64491184,26.65117752,26.57859645,26.52641923,26.54601509,26.64626124,26.52921242,26.65492159
487,1.043317663,1.17176371,1.145607528,1.129409918,1.231602909,1.287253585,1.084455134,1.169232503,1.134575033,1.206959654,1.19763982,1.017986468,1.090325188,1.095800898,1.192452333,1.182020955,1.188245708,1.331593163,1.227677136,1.374294891,1.25634556,1.33440863,1.180492047,1.037181454,1.093463037,1.215690492,1.167096319,2.774067309,1.24902954,1.381776005,1.252334905,1.279127524,1.239805747,1.190677768,1.118511612,0.966006464,0.982399363,1.044913603,1.071617172,1.052576903,1.186409714,1.299630907,1.22320405,1.281261662,1.345927919,1.317575137,1.281873183,1.133341824
488,15.94159496,16.03634706,16.02526698,16.01255118,16.13861359,16.1233304,15.84248348,15.91246259,16.00123767,16.15298987,16.1060924,15.93601729,15.94894827,15.97307529,16.0358426,16.03808361,16.13084585,16.33314281,16.03991005,16.23638862,16.09098208,16.28081606,16.11732246,16.01542582,16.00553848,16.08202294,15.97963439,16.04999194,53.08506682,16.21340927,16.04569199,16.22458637,16.16144018,16.18174866,16.07154938,15.96802953,15.93427191,15.95647298,15.95371669,15.99160814,16.10144485,16.14917024,16.10907278,16.17718114,16.23813127,16.29799158,16.15878819,16.09629456
489,0.486956606,0.596226996,0.465440431,0.51709471,0.623542501,0.602958434,0.549007126,0.374191719,0.44485979,0.618878537,0.620301182,0.454758447,0.462619157,0.52047034,0.503612037,0.5339475,0.633598124,0.705646737,0.681478643,0.709763211,0.562867948,0.707474747,0.621031733,0.500794378,0.506942315,0.61020269,0.511418064,39.55983331,0.763237514,0.651289862,0.642277591,0.666197282,0.609832925,0.607703542,0.563909972,0.427658588,0.450534537,0.514747404,0.460046294,0.517902997,0.625497578,0.638678324,0.745077917,0.566116315,0.592149003,0.783110073,0.699670066,0.57724883
490,58.68733671,58.73328296,58.68261211,58.7117603,58.7938929,58.75624544,58.63637887,58.66660431,58.71909213,58.78209664,58.77143858,58.68410797,58.66895991,58.72242688,58.70160919,58.71933341,58.7559493,58.82220997,58.73986047,58.88835609,58.7490903,58.8458445,58.75749939,58.71878321,58.71540885,58.75840969,58.70228491,58.70261089,58.73587132,58.74692969,58.72309407,58.83807823,58.76645808,58.80808372,58.74379478,58.68648915,58.65651779,58.72568852,58.69198879,58.70432549,58.78402755,58.7702809,58.79539361,58.84748904,58.72328723,58.87254509,58.81951438,58.75319705
491,0.546528887,0.53288299,0.639088117,0.548660508,0.724317915,0.718622388,0.669068682,0.441631712,0.473673421,0.820424705,0.623738194,0.451646448,0.60813096,0.66259673,0.722514464,0.641307926,0.73502749,1.030840103,0.889375812,2.370200999,0.426235038,0.766482744,0.637997787,0.541563324,0.669458571,0.702452295,0.608911576,30.6841346,0.834519914,0.802872716,0.747867943,0.654158364,0.693777818,0.846882401,0.572831705,0.480116185,0.532515152,0.50492873,0.491708961,0.509745947,0.763662655,0.748494162,0.895871081,0.565624843,0.659265379,0.853325348,0.633035425,0.657797131
492,0.586937046,0.581659811,0.629953786,0.608439426,0.70944893,0.669408321,0.641088231,0.402474437,0.469824469,0.8474288,0.631384317,0.478215246,0.608568734,0.673768134,0.710637412,0.598406052,0.658790495,0.990445692,0.846529849,0.569281046,0.411701725,0.767686094,0.593303746,0.5688273,0.687453239,0.754479743,0.613121954,6.177783837,3.20326777,0.830177768,0.816147191,0.663734625,0.611620198,0.882930785,0.544527595,0.476964427,0.517821022,0.480638376,0.557671379,0.507535145,0.653198232,0.667655486,0.732696934,0.486076372,0.63043843,0.79653335,0.593403853,0.647231479
493,0.602259433,0.573580118,0.642606399,0.659915379,0.746780228,0.754863574,0.646530939,0.378508838,0.397802387,0.808867462,0.625372396,0.481414196,0.637242829,0.700045051,0.761547194,0.658983896,0.679601706,1.006334665,0.858750595,0.633920988,0.388686888,0.761041349,0.621480715,0.590964053,0.714491037,0.744564061,0.678075322,10.5126143,0.758008925,0.798183998,0.657772566,0.619549756,0.542801873,0.90272345,0.557155908,0.494520465,0.535393432,0.477813818,0.539414069,0.515790211,0.655679133,0.667104166,0.723147609,0.581497627,0.629453515,0.811003891,0.574722961,0.685489796
494,0.650354007,0.583643087,0.712325583,0.678069443,0.765383731,0.692457164,0.705587395,0.539539488,0.507816009,0.811506738,0.653867987,0.504691812,0.700468161,0.71793094,0.782503568,0.717801975,0.689306869,0.910086512,0.810923742,0.670340275,0.501869537,0.784875554,0.674773532,0.593015744,0.758949708,0.747940857,0.705198447,9.813700997,2.017249877,0.730219218,0.630015179,0.548047645,0.614507911,0.85288166,0.610432286,0.528474411,0.610561995,0.55724646,0.585504718,0.526368069,0.707430248,0.669369782,0.767208756,0.678257392,0.633479532,0.841866052,0.632543023,0.729826343
495,0.495201135,0.579811004,0.68416484,0.645991213,0.787425735,0.677060453,0.492578893,0.454857827,0.460660613,0.797318228,0.763446428,0.49893943,0.561636801,0.596740842,0.749846258,0.683534851,0.701782451,0.950125435,0.712941282,0.674710448,0.538783957,0.83115131,0.75588256,0.510115022,0.638829036,0.679603522,0.60366201,0.670954226,0.774726047,0.719985548,0.623304248,0.564823141,0.734721417,0.796029936,0.544609298,0.390573342,0.41023754,0.513067275,0.561200441,0.614792514,0.770981958,0.650720152,0.621514856,0.430722462,0.642720487,0.818788584,0.817429189,0.680811475
496,0.43730853,0.468772724,0.629091532,0.536428141,0.656321101,0.709487185,0.491493823,0.543254539,0.449527474,0.414506899,0.336067054,0.263636894,0.419723826,0.37546216,0.598633029,0.497161378,0.580257187,0.978892672,0.604133747,0.919096774,0.601025471,0.605155983,0.591264768,0.393766093,0.492573092,0.508789432,0.509977841,0.586252441,0.637037599,0.781433577,0.704846994,0.760669189,0.527604839,0.430513512,0.386137476,0.31447921,0.357413662,0.338036042,0.452075511,0.44103228,0.528066093,0.63890655,0.758420454,0.60476093,0.673810863,0.767240309,0.794296443,0.597818275
497,0.506571797,0.501658528,0.610455997,0.553159748,0.659675794,0.678772974,0.524291266,0.596033075,0.515980165,0.471884584,0.409742195,0.296413817,0.471046583,0.381209157,0.564061032,0.495385533,0.547614872,0.889510956,0.653286787,0.948897903,0.699472084,0.604168624,0.638968208,0.45439894,0.566500804,0.576061098,0.466975969,0.592561665,0.657393708,0.722691466,0.725622535,0.78532162,0.605853244,0.39316452,0.420255616,0.344847285,0.445307442,0.375609421,0.411893794,0.456546042,0.540701673,0.626262442,0.795436687,0.669562205,0.721567459,0.708280259,0.804634878,0.6292339
498,0.474504239,0.514317514,0.494251163,0.583510542,0.69197078,0.691856954,0.542313067,0.590947289,0.54976166,0.56354421,0.525125285,0.324853073,0.478595227,0.42095744,0.543291818,0.588411747,0.666235817,0.877852374,0.637886191,0.782552627,0.628918136,0.751264335,0.727840857,0.564786723,0.64735093,0.602210045,0.501397033,0.602172628,0.658857473,0.733634401,0.601273111,0.784708139,0.727757422,0.672521519,0.687223767,0.502384892,0.547471572,0.452729022,0.444773716,0.588780586,0.649523857,0.732626507,0.589071076,0.732257015,0.897249813,0.800873767,0.803211271,0.644622948
499,2.465724066,0.53929862,0.606763573,0.56955234,0.618144289,0.557094279,0.448487708,0.423129413,0.370134153,0.41832739,0.426395419,0.304727457,0.433534312,0.43938359,0.631640315,0.565754936,0.616643125,0.784440194,0.616615285,0.853496669,0.526768825,0.578095634,0.62899882,0.538195346,0.596960595,0.611093727,0.554386207,3.070042741,0.627024596,0.595553971,0.507942875,0.657866006,0.593460333,0.556988262,0.553097705,0.433940247,0.489531782,0.453491651,0.530152915,0.5505461,0.598005178,0.601405159,0.555804624,0.654125183,0.853434151,0.641277062,0.649975614,0.587190536
500,0.366785034,0.440798232,0.477355451,0.560686735,0.66542953,0.472203233,0.404644529,0.347842313,0.295210695,0.496015347,0.500823158,0.311528161,0.375420879,0.38070018,0.523766058,0.575701414,0.655334641,0.803402057,0.583287094,0.712912666,0.572425352,0.770484601,0.746150416,0.592021865,0.526990699,0.580673531,0.510926067,0.570826446,0.679634281,0.618712888,0.520943727,0.773557505,0.643733564,0.670003437,0.62235934,0.457284586,0.429033753,0.420561645,0.449051809,0.567812985,0.669093193,0.571115117,0.542756827,0.657119887,0.834559197,0.819149049,0.794843651,0.675938395
501,8.993233597,8.997268575,9.13619683,9.095280491,9.115747455,9.037191717,9.060587207,9.022280503,8.914867824,9.095176186,9.065135311,8.927314229,8.955445164,8.997423783,9.150485825,9.100273195,9.038517895,9.144369814,9.247302712,9.096114932,8.974014363,9.13888296,9.079019505,8.968051299,9.109004957,9.089633341,9.167366511,9.122818925,9.214263344,9.129317067,9.139548517,8.978245113,9.004410839,9.163941208,8.983899257,8.933455535,8.947900715,8.996228292,9.124210082,9.043478105,9.072392271,9.058036337,9.282797075,9.078043687,9.024081196,9.18699266,9.108027494,9.053040396
502,0.567018638,0.544346098,0.677082302,0.578779075,0.660121076,0.570177292,0.515777126,1.92723342,0.450800529,0.62542369,0.588628723,0.503288038,0.622798772,0.613298547,0.742995691,0.642527342,0.628272085,0.632992683,0.656341572,0.65094496,0.545954373,0.673993045,0.582233042,0.522368538,0.700670952,0.678406249,0.719615424,0.658528086,2.270028035,0.668470916,0.627242301,0.557688013,0.55056411,0.744794245,0.549354842,0.474667772,0.553752232,0.560246353,0.637040369,0.48461724,0.60040029,0.575207093,0.682989722,0.592355595,0.562681183,0.620721676,0.545326448,0.650475227
503,0.609746882,0.583228546,0.755756012,0.638947436,0.75882658,0.589521308,0.635290849,0.634292162,0.51017713,0.655577024,0.654345773,0.507232443,0.647531916,0.67523891,0.800930638,0.723452749,0.684664734,0.753367224,0.841134476,0.692127047,0.585023558,0.803824032,0.687184116,0.571279426,0.753206771,0.744382743,0.7694631,0.679894795,0.896768792,0.705477176,0.669360285,0.632571658,0.626728675,0.790130241,0.617880746,0.527092698,0.589775832,0.584805354,0.679762382,0.532853426,0.687018838,0.618759784,0.807274388,0.641407053,0.653265664,0.7936507,0.646897596,0.702937128
504,50.27910269,50.23440676,50.35236395,50.30746319,50.42602404,50.29676862,50.29915105,50.45115932,50.19688909,50.34303148,50.30989229,50.2326592,50.27410653,50.29769904,50.38194389,50.34004952,50.3182641,50.34384202,50.40411144,51.00809661,50.26080218,50.38559141,50.31664564,50.22724823,50.3384428,50.31824376,50.41303612,50.34186969,51.20258089,50.38777636,50.40606179,50.35329377,50.26180884,50.38742444,50.25674636,50.22795746,50.2171346,50.25542335,50.37871342,50.28827857,50.34046791,50.34536544,50.48829037,50.41317877,50.31046959,50.41072627,50.26949042,50.3553698
505,0.585440261,0.518172616,0.731307289,0.66809224,0.730551707,0.640224528,0.642617204,0.648072235,0.549875755,0.794855799,0.673152511,0.520484275,0.603717015,0.576769881,0.753648591,0.695229419,0.602543446,0.700129777,0.824429521,0.76093491,0.629861235,0.767182969,0.693844216,0.554598767,0.694344306,0.614546599,0.729875753,0.726695731,0.867757795,0.762309585,0.767123839,0.599478672,0.619840139,0.860759189,0.593564263,0.526542439,0.574944523,0.545676002,0.714894233,0.623849405,0.666732189,0.673605071,0.882498297,0.641916205,0.673018142,0.845664293,0.67416834,0.660330592
