fid,2021-01_lst,2021-02_lst,2021-03_lst,2021-04_lst,2021-05_lst,2021-06_lst,2021-07_lst,2021-08_lst,2021-09_lst,2021-10_lst,2021-11_lst,2021-12_lst,2022-01_lst,2022-02_lst,2022-03_lst,2022-04_lst,2022-05_lst,2022-06_lst,2022-07_lst,2022-08_lst,2022-09_lst,2022-10_lst,2022-11_lst,2022-12_lst,2023-01_lst,2023-02_lst,2023-03_lst,2023-04_lst,2023-05_lst,2023-06_lst,2023-07_lst,2023-08_lst,2023-09_lst,2023-10_lst,2023-11_lst,2023-12_lst,2024-01_lst,2024-02_lst,2024-03_lst,2024-04_lst,2024-05_lst,2024-06_lst,2024-07_lst,2024-08_lst,2024-09_lst,2024-10_lst,2024-11_lst,2024-12_lst
518,39.89529456,38.24235142,42.81717018,43.16745234,39.11104208,39.49497957,37.99050958,34.31630982,36.68863401,37.96164101,41.4585386,40.34795101,38.26537544,39.6456198,39.36887378,45.30946742,43.11211068,42.69887895,39.02415481,,33.69213146,38.00990554,39.9771777,38.29042091,37.09423004,38.52954059,43.75999994,44.73388879,43.4214804,41.79122144,33.95132099,33.2996615,34.04039548,35.7921256,39.25132953,38.74826957,34.77489633,39.85848072,40.70304843,41.3574468,41.5196578,38.89245091,33.4647608,31.48270853,32.10471819,36.55639337,38.15723366,34.77972396
519,39.07197677,38.11325933,42.39711907,42.97100827,38.92589616,39.34649777,37.96480914,34.18709392,36.27025974,39.33737552,41.59102491,40.57265403,38.39341272,39.05876673,39.63406198,44.18637279,43.02301379,41.21697575,31.75483436,,34.64952487,39.92186409,40.42737667,38.86723723,37.38490175,38.50878252,43.4734805,44.65815903,43.0376255,41.89982961,33.2833614,34.93654465,34.16867618,38.22956324,40.50930888,38.53758742,34.61778866,38.43207115,39.95637134,40.92066525,40.28940397,38.77173357,32.64125842,32.14904865,31.92799612,36.9326337,37.46266265,33.94995296
520,39.50392729,38.4977682,41.29459155,41.92712764,37.86373602,38.46531557,36.71694757,33.42286635,33.09364298,36.31665465,37.87368877,38.37596587,36.67106256,38.44753032,38.2155778,43.84046162,41.10653401,38.38777161,36.98102181,28.88857143,32.31782048,35.93320814,37.51065338,37.69060954,36.10761281,37.75522123,42.92399516,42.56170085,41.84978047,40.00001705,36.21386315,31.30830256,32.25905711,35.56810317,37.13338188,37.67781106,33.89229432,38.69185072,39.61011756,39.61011918,37.81703363,35.94731794,32.8766618,30.6703802,30.23599023,35.16129784,35.55555994,33.80876857
521,38.99752962,37.41499852,40.64264514,41.58998963,37.21944313,37.47875741,36.6614455,34.30882701,34.73179206,36.96558649,38.76025326,37.78549911,36.55639662,37.98294876,37.86141291,43.40421653,40.68810871,38.14811315,35.88876185,,34.66807761,36.04116706,37.18932613,37.25409953,35.226133,36.89973786,42.44648549,42.46070794,41.42211641,40.18532583,36.13776807,32.26747482,33.8961019,36.39906842,37.51735338,37.37962233,33.55879147,38.24616114,39.94915136,39.40755924,38.0756561,35.96059094,32.75899585,30.28532435,30.3054221,35.42652103,36.07724822,33.41296357
522,38.56256594,37.00409557,40.04117302,40.87612111,36.55563101,36.48071645,36.06836203,34.40426839,35.69718772,37.87296382,38.58754433,36.96505901,35.30968143,37.34761011,37.01717611,42.3805849,39.79077771,37.37623976,36.33141247,,35.5179319,36.310503,37.52654866,36.9996924,34.56741149,36.15841169,41.63569807,41.21894822,40.15109241,38.56924163,34.45048541,32.77606049,34.85306958,36.42800993,37.30394596,36.74274392,33.45094667,37.66429419,37.7332811,38.57914297,37.2482395,34.92013865,33.1132682,30.88303686,31.61030696,35.41299091,35.69916231,32.81715032
523,35.49848608,35.38780415,39.31503674,42.33330447,37.58896175,39.17078024,39.28266324,35.03856404,37.71678831,41.17569418,41.89529889,35.77980028,37.79251664,35.16580559,39.24342831,44.12287917,44.04900107,35.43018971,37.93021386,39.32456383,36.51370805,36.870109,36.60403194,36.03615915,32.83932151,34.63475113,40.12095374,44.90293643,42.13101135,41.81383153,33.52389811,36.92114346,38.65470146,40.39675934,39.35714774,34.97415646,34.03066089,36.88622573,39.68279845,42.25656549,41.62397882,39.60999034,32.8082843,34.80045842,38.29298644,34.68520265,32.71358939,29.44642993
524,37.84062263,38.38262887,42.5651153,44.49836331,39.51049215,41.32990279,41.70889322,35.29153339,39.12888313,42.8702585,44.04505997,38.0822868,39.43430195,37.273506,41.09408191,45.78983139,46.39738912,37.24911735,39.95977407,36.94318885,36.90114305,41.23344462,40.91889278,38.03345864,35.04765177,36.56210208,41.8045398,45.50372316,43.38469562,42.86528908,34.79712282,39.16728548,38.90953588,40.6642563,40.08486429,35.98994284,34.46080048,37.94372204,39.4129946,40.5069068,41.30365744,38.99236841,31.76042642,34.79262355,36.12160602,38.46317143,36.99276824,31.68431313
525,37.87067147,38.30953109,42.71086722,44.89485221,40.20125316,41.79219685,41.46727175,35.491979,39.74904568,42.22975957,44.05643923,37.74583496,38.57332642,37.24201773,41.185374,46.26676034,45.54670149,37.84840987,39.96945482,37.74274079,36.47832201,40.50551372,40.54945401,37.87807754,35.35765608,37.85230351,41.99693825,46.84466112,44.03078754,43.69995761,33.78394477,37.74816625,39.63801126,41.06996417,40.5196653,36.69502365,35.10194402,38.68238802,39.92784539,41.6963757,42.13551821,39.84817081,31.92909262,35.24940367,36.80091633,38.09220195,36.98877815,31.55609139
526,37.56529235,38.50897368,38.85238297,42.39947536,38.64281399,40.59994347,33.54655185,30.66150327,31.44086734,35.10656598,37.08956545,36.8560961,36.69226638,37.89045398,38.15342872,41.62041512,40.22049991,36.85813284,31.3763381,24.71,29.99732909,31.88372726,33.71582759,35.30716305,34.67048578,37.56062003,41.37436142,44.18267267,40.66068009,40.74662427,33.42567038,29.74662025,31.15393393,31.9223865,34.94782194,36.41885003,34.50029853,34.86815227,40.45527999,39.99972973,37.71139198,37.1860696,28.61382767,28.22861925,29.88674969,32.64383501,33.67656068,32.83321851
527,39.63318219,40.68502241,40.96669247,44.95102008,40.94864292,42.83853839,35.88056668,34.22361251,32.13535644,34.24118652,38.18737247,38.82283386,37.80373499,38.92989868,39.52895015,43.25992228,42.47334893,35.31650415,36.59371412,25.66256136,31.06046179,33.63348034,35.72355461,36.65852857,36.30786786,38.61224829,42.35236945,45.57808255,44.00120474,43.32051735,31.29952391,30.53477469,30.93057118,33.10703123,36.85406367,37.82032208,35.84408119,37.18873687,41.20850504,41.16137278,40.16645515,38.50650366,27.38032043,27.88975202,29.22647319,32.51209709,34.4975805,34.59558069
528,39.41345008,40.20196553,40.72470287,44.73838063,41.634219,43.25110527,35.91310368,33.77611793,32.30269402,35.13321057,38.72627449,39.21298982,37.83014021,39.10189456,39.46457232,42.74400714,42.81430247,36.92308148,37.0079975,28.06185025,30.74190247,33.45650375,35.6439573,36.99956842,36.19325338,38.88657484,42.6043393,45.74429531,44.0042768,44.338856,32.74899189,30.56918211,31.17693125,32.67811074,37.42223075,38.26727516,36.24696571,37.72927215,41.75208125,41.42218035,41.15706236,39.35666311,27.30218973,28.40298158,29.96401687,32.91104878,35.26880611,34.70698367
529,39.50306475,40.53261437,40.96165718,44.61388191,40.7378606,41.98227984,39.17007473,34.24302456,32.78740765,35.20834445,38.79118715,38.27572687,38.12482389,38.58204529,39.21347612,44.02016744,42.18435776,36.08994914,38.86407375,28.45532693,32.1910399,33.70687397,36.76032328,37.42204025,36.57495914,39.5912707,42.81267165,45.50405122,43.14288462,43.64235459,30.77848177,30.52903515,31.06359102,33.65664076,37.68445731,37.64574233,34.95098835,36.56674134,40.76487337,40.92920886,40.26418109,39.20314504,25.79889487,27.75366263,30.49559503,33.22250776,35.50805826,33.90313951
530,32.71029909,32.93104542,32.93143231,35.57695341,32.17735094,33.54131652,30.7298484,30.23048754,30.40034564,31.20675189,32.31721177,32.30913975,31.38416766,32.47071393,32.26683477,36.0780691,34.14111893,31.73592733,30.71785657,26.37773436,29.19230432,29.55099116,30.52716329,31.4117739,30.39288155,32.88517933,35.57787859,37.03017663,33.94125776,33.95922041,29.9633238,29.06347605,30.50174992,29.42404432,31.4466953,31.58090759,29.86860657,31.41295398,34.67351869,34.20294423,32.05709795,30.62773442,26.30882749,27.11847774,28.47725385,30.31619406,30.69302472,29.0070233
531,39.23748871,42.25587308,43.77570561,48.114906,42.25523274,43.5425901,38.24721698,34.99088827,43.15669896,43.45827847,43.8307799,39.88611362,40.75041704,39.62550119,42.04680486,48.27624087,46.65507183,38.53739512,38.21607503,36.54047369,32.42949594,35.98185289,38.02768492,37.54680486,37.62186274,41.15175355,44.18785239,48.73835728,46.2093613,47.27033002,33.8203998,34.19744931,36.41414088,40.57117724,41.13380593,39.19146293,37.26627617,41.0929505,42.42985223,44.97913061,43.57892045,40.89797307,35.00699532,,33.21040719,39.70928577,38.03575979,34.49182579
532,38.14865178,39.85817055,43.02401272,47.41612245,40.83544298,41.55068431,39.0540003,32.46672401,37.82688447,40.19869525,42.19143165,38.36618582,38.20907589,38.56371503,41.74682149,47.56097531,47.75148312,39.50980553,40.05619623,31.97102307,33.72486338,39.43586171,40.74587092,38.45661649,36.05382311,40.07356068,43.27879609,47.61450357,45.90198944,45.71097251,34.44715549,37.87705272,35.14543742,38.3299903,40.58835586,37.55946161,35.89928589,40.185985,41.03129178,42.80160997,43.41856822,38.95267476,33.00383064,29.93747543,32.86254699,38.00001342,37.29788695,32.35585162
533,39.52654309,40.7064095,43.91398067,48.29450407,42.03600793,42.16299339,37.43850502,32.24769303,36.40206682,40.12330828,42.15882284,39.10452274,39.74310553,39.54826217,42.47254909,48.71725728,47.13578276,38.50154534,37.36900288,33.557702,32.48391083,36.28933543,39.64269283,37.98094605,36.80454403,41.51311984,44.20841065,48.07489747,45.86992481,46.25899727,34.42154649,32.80186256,33.90824177,37.73477003,40.11455607,38.51504491,36.57627968,40.76178613,43.46588112,44.89834521,43.41124839,40.96872443,33.45199202,30.92081864,30.85306444,38.16364508,37.36332808,34.36342188
534,40.48451087,40.51688218,44.19962929,49.13140673,41.70634618,42.45775687,36.96999392,31.31882661,34.66787408,38.71051275,43.19550082,39.75466606,40.6802718,40.41028497,42.62944411,48.94525718,46.73563525,39.53312365,38.91051571,32.81794761,32.54914569,35.56013005,38.89975267,38.84288787,37.64508209,42.34381507,45.63897224,48.05785039,45.81618384,46.31409783,34.44777102,32.03942111,32.86352911,35.4574653,40.66646701,39.39164562,36.55997533,40.80821968,42.77968444,44.05558086,43.06557555,40.7012318,33.5591398,32.27623875,31.66355536,38.12938495,38.01749306,34.69141162
535,40.806671,41.41129588,41.98385515,46.02826892,41.88149399,43.03076382,,32.93498538,32.72018513,35.98875284,40.54335823,40.61341669,37.83374147,38.98214355,40.10831439,44.25396233,42.79928548,32.23350763,39.81339078,,31.67119519,34.53007795,36.93160766,37.88275089,37.84497564,39.86649886,43.58323157,46.42432933,44.48502436,44.87931471,30.0871617,28.89083793,31.18329003,33.41404027,38.0450341,38.55231244,37.01806755,37.3216304,40.94193245,41.66239688,41.34116272,39.48948685,28.57419197,28.02516949,30.41247483,33.40269893,36.16473855,35.96595323
536,40.68669046,40.01395623,41.6079448,46.35816189,41.79545658,38.63929628,34.82178131,32.21132085,32.47487495,36.19982066,40.83954742,39.39005912,39.03793933,39.52362029,40.68988297,44.45103505,44.17841732,34.26267389,39.64261344,27.92197875,30.89403993,35.56756367,37.53400569,38.11628239,36.63788804,40.03686508,43.3337479,46.32988221,44.95366755,43.36494165,31.49112809,30.77639256,30.96827831,33.35986836,38.53671306,38.35388478,36.33670073,38.24987909,40.97722606,41.66395319,42.12525212,40.07706977,26.50116483,27.77434003,29.77824658,33.84813336,36.34090038,36.32526757
537,41.09706413,41.33540258,42.03493309,46.0978408,40.32343415,36.78164149,39.47252359,32.94428834,32.49488627,35.87657155,41.38682843,40.86970135,38.68767693,39.28822551,40.33203866,44.66439875,42.60267171,33.63530703,39.65787044,,31.40811066,35.09874276,37.47413964,38.39943972,37.50250372,40.40002246,43.72832358,46.67356386,44.70376254,44.96221493,31.07901654,29.02619665,30.68651428,33.8341118,38.57605872,38.82463064,36.75716125,38.33484988,41.12036698,41.80535322,40.5104543,40.21514189,28.4494439,27.63191333,29.96019963,33.30445538,36.29277231,36.32125692
538,41.16024894,40.47501323,42.08617978,46.03175391,40.56969662,35.06027541,39.77149171,33.34491082,32.76666551,36.46211722,40.88166417,40.46701608,39.37442097,39.47782082,40.36672394,44.65778696,42.67535204,34.587792,38.90641499,,32.32933454,35.96552569,38.04273066,38.78435699,38.54286346,40.6503775,43.71471246,46.02088826,44.65820538,42.88005313,30.78380617,29.70192913,30.90554138,34.8833556,38.73065736,38.91434098,36.75491376,37.69565504,41.50131295,41.75384192,40.6870519,40.40851693,26.53808163,25.5965827,29.37656737,33.73157104,36.38511578,35.93181377
539,40.27558435,40.29757059,40.90072384,45.18752248,40.20424119,40.35437733,33.23563107,33.033151,32.28124687,35.6788129,40.00762066,39.2974566,38.28409425,38.85008372,39.66870705,43.42930285,42.73411462,33.74333727,38.88431979,28.78754953,30.72420417,34.78377701,36.80418865,37.72738812,36.52383677,39.23313654,42.76550274,46.05968563,43.75229084,42.50895926,31.7289491,30.77950372,31.01878045,33.54109425,37.89031261,38.12788158,35.86519525,37.35828094,40.42957564,40.90173873,40.39538903,38.76062776,26.94862308,28.8050533,30.58920944,33.44932189,35.84964581,35.92966596
540,32.05972903,29.26249032,33.27472258,32.09864516,29.69815484,32.03913548,30.62083871,34.25485161,35.7104129,36.82112258,36.60380645,33.83516129,32.10607742,32.29332903,30.00932903,33.0724,31.84850323,32.08956129,30.96127742,31.6276,34.70050323,33.97049032,34.84290323,33.89180645,30.13843871,28.83276129,32.78553548,33.84778065,33.96649032,32.96971613,32.66476129,32.82109677,34.07923871,36.20197419,35.48349677,32.06156129,29.94367742,32.41552258,31.77810323,31.97676129,31.23394839,31.35567742,28.1447871,35.11663226,33.59557419,33.99092903,33.1607871,30.86651613
541,27.95477679,25.43258929,28.59028274,28.5138244,28.2846131,30.0200744,29.47525298,31.19391369,32.6403125,33.21517857,32.08738095,30.62157738,29.18284226,28.93895833,26.48357143,29.29114583,28.99558036,29.47712798,29.15959821,28.59424107,32.09392857,31.1299256,32.09748512,31.26375,27.11916667,25.2499256,28.91297619,30.27602679,30.88284226,30.99647321,30.98980655,30.3846131,31.74681548,33.07565476,32.50633929,29.42998512,27.48584821,29.23010417,28.23315476,28.82306548,28.31776786,27.34458333,26.994375,31.82574405,30.86973214,32.00294643,30.58833333,28.12876488
542,28.16363863,26.6627046,30.38045568,29.53901383,27.82236001,31.42270007,29.10074586,32.40473135,33.94691226,34.35798458,34.32377919,31.18842213,30.27427567,29.25390841,28.27695534,30.56116754,29.88254591,31.15415779,29.18960553,29.70256404,32.82866697,32.01661075,32.61320562,31.70858082,27.75704602,25.98154387,29.94581954,31.25832011,31.84809567,31.31693267,30.84671276,31.83467014,32.34425981,33.18744729,33.50683972,29.83132396,27.9373226,29.83077533,28.96009295,29.83028565,29.68068692,29.04998186,28.05885513,31.44129903,31.83389027,32.28007028,31.48595103,29.07179551
543,39.1374331,42.40614862,45.21475504,47.977993,44.82726019,41.46006793,39.53438452,33.77388225,39.60715521,41.7849753,42.45740634,38.35890696,40.43725813,38.24157884,42.24906134,48.49745986,48.40624949,39.6419576,37.15818444,32.88852851,33.16737546,34.01830589,38.12209345,37.05683203,37.38449156,42.00840675,43.87751338,47.78165912,47.23948744,47.89513174,36.19333676,35.84486414,35.45901606,39.13240428,39.28056196,38.37974475,35.78169205,39.686338,44.67905723,46.31941746,43.77660766,43.86853438,35.0562783,,31.51025731,37.56893166,37.01245368,34.71390284
544,38.72254055,40.25275811,44.06496451,48.17572861,43.55523484,40.28188934,38.2604457,31.91367272,35.43213465,39.38904728,40.90410314,38.93754544,41.44428609,38.80975254,42.32209017,48.38312747,47.79435336,37.65385093,36.1421928,30.61529042,30.62538653,34.43880254,39.83920435,37.98898071,36.85699668,41.56298829,43.60941982,48.41612749,45.80720464,46.85867843,34.9693589,32.71567511,32.48205126,38.01074763,40.11633624,38.01642002,36.29019721,40.29921337,44.17276008,45.38078028,42.70299501,43.39556147,33.28622764,31.24316299,29.27223152,38.11146963,37.97152508,35.27787471
545,38.98137566,40.18070435,44.14611076,48.28669664,42.65487266,40.81761958,37.95408681,32.03135484,35.27781193,39.2677004,40.99659257,39.42445851,41.04006911,39.00992091,42.13946062,48.29502787,47.76129412,37.77622314,35.77993855,31.8502294,30.69461954,34.24061883,39.37467718,37.79964264,36.85110929,41.58582648,43.7777395,48.27977949,45.6194541,46.23413285,33.84263195,31.47141867,31.69440542,36.9763247,39.95974858,38.26556163,36.63332747,40.86205982,44.45636575,45.40790056,43.19298334,42.2723979,32.70814528,27.95059614,29.15810217,36.93999962,37.6777104,34.56733976
546,40.77200207,42.35361614,44.42363166,46.58759441,41.63875841,43.0243611,44.45146922,32.85489395,36.54663218,41.10270564,44.73445422,40.45588722,40.68872737,38.75950336,42.66404553,46.33910502,47.60026384,41.2906208,38.8836627,27.5337403,38.20861355,44.40627005,43.72697879,40.01366787,37.84001552,38.02293844,43.56559234,46.56232281,44.46436627,44.23875323,35.45209519,40.2457165,35.53050698,41.93868598,42.15697362,38.97013968,36.43461976,41.25637351,41.76743404,41.64125194,42.96376099,39.16454216,34.76195034,36.12054837,35.02687015,38.87684428,38.96718055,35.40433523
547,40.90046374,41.93611492,44.34032402,46.41288787,41.24164493,42.14503086,40.04680976,32.03784033,39.03791373,42.30577176,45.85638902,40.64352593,41.11579157,38.77561028,40.97716967,46.25143945,46.17600997,40.38219308,39.47516856,30.80890594,33.63415962,41.27058639,42.90944253,40.01925037,37.8692828,39.8547119,43.2565005,46.37687495,44.14659971,43.91503727,34.51544218,38.38753427,35.49150115,40.64428148,42.84111243,38.94595508,36.07259025,40.55661525,41.23708292,41.71141096,42.95340718,39.25981484,34.28192862,33.54748188,35.46907562,39.41333967,39.09054696,33.90876795
548,40.41744143,41.94925268,43.82370469,45.69895245,41.00574425,41.32860215,42.1515258,33.73018469,38.06135198,42.23745291,45.32055014,39.98044906,40.28111781,38.19945517,41.54529619,45.8774521,46.56295415,39.58275636,39.12708631,34.96949586,35.60645096,41.73505077,43.24861979,39.6418042,37.52880009,38.31840389,43.38668322,45.87529446,43.77804619,43.66778757,35.13530671,38.32955883,38.0750247,39.82812885,42.20857481,38.37078218,35.97678866,39.78153939,40.88394801,41.43092409,41.83538959,39.06371014,33.293876,35.19751571,36.46467458,40.06058641,39.07492441,34.35961294
549,39.95354607,41.73423309,44.11351733,46.42386176,41.4118361,42.21639969,42.46502136,33.44660835,38.09688628,42.71510502,45.82786708,39.90798944,40.32695793,38.5746398,41.1126178,46.52628966,47.28440059,39.06288397,40.28526673,35.97592608,34.87646042,42.23563229,43.19131465,39.47445256,36.68773303,38.97896111,42.70742838,46.65225356,44.09775366,43.96404387,34.88450234,39.26526607,39.01106823,41.82680314,42.36912113,37.97157903,35.97399341,39.69227609,40.81277869,41.22647361,42.22076086,39.20353614,31.53501705,33.0358847,35.67576308,39.41754686,38.98348613,33.26411202
