fid,COMMUNE,REGION,LZCODE,LZNAME,DEM,aug_22,nov_dec_24,oct_24,recur,AEZclass,AEZclassname,popsum2021,popmean2021,popsum2022,popmean2022,popsum2023,popmean2023,popsum2024,popmean2024,Rainfed_percentage_scaled,Wetland_percentage_scaled,Bare_percentage_scaled,Impervious_percentage_scaled,Water_percentage_scaled,Irrigated_percentage_scaled,Shrubland_percentage_scaled,Forest_percentage_scaled,Grassland_percentage_scaled,Dry_LST_2021_scaled,Dry_LST_2022_scaled,Dry_LST_2023_scaled,Dry_LST_2024_scaled,Wet_LST_2021_scaled,Wet_LST_2022_scaled,Wet_LST_2023_scaled,Wet_LST_2024_scaled,Dry_NDVI_2021_scaled,Dry_NDVI_2022_scaled,Dry_NDVI_2023_scaled,Dry_NDVI_2024_scaled,Wet_NDVI_2021_scaled,Wet_NDVI_2022_scaled,Wet_NDVI_2023_scaled,Wet_NDVI_2024_scaled,Dry_VHI_M_2021_scaled,Dry_VHI_M_2022_scaled,Dry_VHI_M_2023_scaled,Dry_VHI_M_2024_scaled,Wet_VHI_M_2021_scaled,Wet_VHI_M_2022_scaled,Wet_VHI_M_2023_scaled,Wet_VHI_M_2024_scaled,Dry_precip_log_2021_scaled,Dry_precip_log_2022_scaled,Dry_precip_log_2023_scaled,Dry_precip_log_2024_scaled,Wet_precip_log_2021_scaled,Wet_precip_log_2022_scaled,Wet_precip_log_2023_scaled,Wet_precip_log_2024_scaled
467,KOUNKANE,KOLDA,13,"Rainfed Maize, Cotton, and Cattle",27,0,0,0,0,50,Land with severe soil/terrain limitations,19199.58204,10.92747982,20347.81846,11.58100083,22406.12373,12.75248932,21905.02418,12.46728752,0.046468401,0.02285192,0,0.041670139,0.043763676,0,0.418524438,0.478725735,0.071358582,0.672332593,0.721666245,0.568550904,0.812005975,0.112457019,0.170664649,0.156049583,0.173255982,0.509040463,0.46803122,0.512012113,0.425029217,0.849351357,0.854361851,0.941269086,0.702196189,0.758620707,0.530018119,0.625438194,0.602922487,0.882353044,0.325132713,0.691089109,0.361312131,0.235100995,0.235135877,0.541775346,0.03247988,0.945716658,0.88073022,0.901676836,0.921822675
468,DIAOBE KABENDOU,KOLDA,13,"Rainfed Maize, Cotton, and Cattle",37,0,0,0,0,50,Land with severe soil/terrain limitations,39325.66245,12.7267516,41848.92343,13.54334092,45308.95011,14.66309065,44355.39996,14.31743059,0.069702602,0.031992687,0,0.083340278,0.016411379,0,0.488979557,0.262915736,0.146977378,0.731643799,0.775020917,0.638309382,0.821733335,0.240109542,0.343653239,0.307420771,0.288377039,0.403150244,0.426131518,0.438680407,0.380459582,0.677192634,0.795016236,0.864887901,0.702090453,0.448275961,0.560339676,0.450175307,0.444091444,0.544117697,0.361312131,0.579702929,0.288953296,0.177842503,0.207642938,0.583003761,0.14430794,0.949614089,0.875474936,0.907979368,0.924258186
469,KANDIA,KOLDA,13,"Rainfed Maize, Cotton, and Cattle",53,0,0,0,0,50,Land with severe soil/terrain limitations,25232.95089,2.960224177,25788.40911,3.0161882,25367.13424,2.952756867,27324.6846,3.166243871,0.085544103,0.031992687,0,0.005208767,0.00547046,0,0.503701523,0.334122081,0.128871469,0.734638188,0.803567606,0.631125977,0.845777053,0.166643095,0.127649732,0.242279709,0.21212726,0.454727621,0.373525872,0.436004512,0.379228149,0.871891982,0.974196339,0.806837328,0.736248898,0.431034391,0.151000637,0.299949956,0.30114358,0.397058827,0.325132713,0.475713503,0,0.322503589,0.027763944,0.447450797,0.023130412,0.938395218,0.860210352,0.936891867,0.908716491
470,KANDIAYE,KOLDA,13,"Rainfed Maize, Cotton, and Cattle",27,0,0,0,0,50,Land with severe soil/terrain limitations,16405.71058,3.866535607,16726.32548,3.941170001,16316.68524,3.8410276,17566.44637,4.133281499,0.017953701,0.068555759,0,0.00312526,0.103938731,0,0.365945991,0.614565532,0.038341925,0.653397847,0.702910206,0.588322478,0.833965038,0.086142135,0.158041157,0.055430455,0.048653572,0.535143627,0.554770501,0.554751564,0.462880234,0.889100142,0.841123051,1,0.814979426,0.724137982,0.499696741,0.612919428,0.618805572,0.735294174,0.337192518,0.715841562,0.264833542,0.339542926,0.700417068,1,0.658422763,0.956515798,0.89784414,0.93569444,0.944545185
471,NEMATABA,KOLDA,13,"Rainfed Maize, Cotton, and Cattle",56,0,0,0,0,50,Land with severe soil/terrain limitations,13906.14783,3.059658488,13982.03371,3.06354814,13711.97709,2.997153462,15097.48427,3.295674365,0.053861102,0,0,0.004167014,0,0,0.697190208,0.141317208,0.15975802,0.797863555,0.89563688,0.764715497,0.912913955,0.341627779,0.319341329,0.298645362,0.790147995,0.405866977,0.354269709,0.377387563,0.358924614,0.885261037,0.898255794,0.745139936,0.614770087,0.551724143,0.272286235,0.312468722,0.39644219,0.397058827,0.337192518,0.765346611,0.011577413,0.479164866,0.223960425,0.271788722,0.219007999,0.905396802,0.860353181,0.913696843,0.888880382
472,SARE COLY SALLE,KOLDA,13,"Rainfed Maize, Cotton, and Cattle",31,0,0.00011855,0,1,50,Land with severe soil/terrain limitations,24512.86466,3.944780281,25554.80878,4.103212714,26058.13955,4.180003136,27578.0476,4.408255691,0.086600203,0.054844607,0,0.005208767,0.049234136,0,0.414318163,0.434906446,0.105440293,0.699541738,0.776679104,0.588392998,0.88835254,0.204324363,0.193292731,0.199438892,0.243442326,0.50587683,0.402466936,0.519143347,0.377216947,0.889658177,0.889868797,0.766106337,0.735912262,0.60344823,0.272286235,0.437656541,0.444091444,0.294117652,0.313072909,0.612654624,0.204534515,0.540691083,0.253818423,0.450538499,0.246777735,0.927110074,0.896607195,0.936257175,0.930677949
473,SEDHIOU,SEDHIOU,12,"Forest, Rainfed Rice, and Groundnut",0,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,34267.62123,26.79251074,33744.24116,26.38330036,34513.06689,26.98441508,31856.83574,24.88815292,0.0052805,0.018281536,0,0.256271356,0.875273523,0.112107623,0.107260032,0.508303755,0.018105909,0.47836892,0.433420619,0.300018478,0.520829778,0.160925317,0.13045649,0.066451091,0.268274667,0.551371796,0.52517682,0.522306181,0.536515174,0.798543031,0.794035738,0.655172742,0.642118457,0.77586207,0.742267934,0.775663546,0.650571744,0.35294113,0.120115734,0.109405981,0.276893347,0,0,0,0,0,0,0,0
474,NGUENIENE,THIES,7,Small Coast Fishing and Tourism,16,0.001454747,6.63E-05,0.001378076,3,2,Tropics lowland; semi-arid with soil/terrain limitations,68761.83149,3.54881459,70269.80105,3.618983419,70775.56728,3.610261543,77587.5284,3.920740229,0.679072322,0.182815356,0.302343159,0.008334028,0.049234136,0,0.115672583,0.05915604,0.125676309,0.69876589,0.813419883,0.530594601,0.721672331,0.549054649,0.465212788,0.371624899,0.181229061,0.332245074,0.319594102,0.369688823,0.367559674,0.682813673,0.800379252,0.855327604,0.850167422,0.413793029,0.332928989,0.450175307,0.507623785,0.191176479,0.711046774,0.62920798,0.614568332,0,0.137373943,0.118278896,0.349831929,0.751713078,0.913255274,0.916105399,0.896055115
475,SANDIARA,THIES,8,Rainfed Groundnut and Millet,13,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,43652.72517,3.987278513,47454.19936,4.274767982,47746.80265,4.269206245,52456.4546,4.672764529,0.880787428,0,0,0.014584549,0,0,0.082022377,0.023005127,0.05538278,0.835868157,0.823326613,0.700553203,0.723654011,0.832976044,0.80408407,0.664672595,0.463385919,0.315354223,0.301728193,0.329463341,0.328791422,0.483882107,0.653411067,0.818190104,0.705901597,0.293103487,0.30260761,0.425137772,0.55527323,0.102941176,0.795465557,0.740594161,0.59044872,0.046435184,0.302685105,0.073019113,0.345357361,0.721250124,0.8973536,0.863758557,0.858962578
476,SESSENE,THIES,8,Rainfed Groundnut and Millet,14,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,34743.85912,3.070873176,36717.07499,3.205051937,35357.76312,3.043360572,40132.71724,3.431026523,0.990621832,0,0,0.011459288,0,0,0.018928241,0.003286447,0.030886551,0.82141211,0.790432427,0.714868853,0.794118768,0.83312107,0.760696001,0.722513765,0.381793941,0.282031743,0.26202396,0.295078025,0.30183219,0.451403869,0.595304516,0.734856602,0.570233871,0.120689648,0.30260761,0.437656541,0.587039402,0.161764654,0.662807554,0.641584206,0.57838877,0,0.323736711,0.136636552,0.276224451,0.717471405,0.865755814,0.858238253,0.836922495
477,THIADIAYE,THIES,8,Rainfed Groundnut and Millet,18,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,13909.72808,11.61079139,14838.34261,12.22268749,14676.00945,12.03938429,14983.3797,12.2915338,0.820589726,0,0,0.146887241,0,0,0.042062758,0.008763858,0.033016657,0.790955005,0.730073509,0.752778326,0.753173031,0.721305984,0.642876745,0.763702506,0.423181176,0.292308991,0.273010724,0.303467553,0.301870555,0.391219095,0.593710859,0.638646965,0.544582436,0.327586212,0.378411233,0.450175307,0.571156318,0.132352913,0.904003806,0.592079302,0.433671107,0,0.073195699,0.013766657,0.357587411,0.684526431,0.840932861,0.839166791,0.82917586
478,BAGHERE,SEDHIOU,12,"Forest, Rainfed Rice, and Groundnut",47,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,12405.1875,6.355116546,13073.99016,6.667001614,13273.76773,6.755098082,13712.74209,6.9784947,0.0052805,0.004570384,0,0.008334028,0,0,0.016825103,1,0.008520428,0.334899922,0.308466825,0.165298976,0.493693091,0.105778231,0.094154525,0.061448887,0.159367295,0.9672987,0.890441858,0.969823757,0.889223895,0.959395665,0.958381399,0.901653154,0.724486403,1,0.939357246,0.950926433,0.936467658,0.926470653,0.843704779,0.715841562,0.723106581,0.149909814,0.183801881,1,0.374575883,0.984720181,0.907236697,0.988585467,0.980742272
479,DIOUBOUDOU,SEDHIOU,12,"Forest, Rainfed Rice, and Groundnut",0,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,6121.481634,5.529793707,5990.764637,5.397085259,5887.017824,5.294080777,6218.376878,5.58704122,0.0063366,0.036563071,0,0.006250521,0.743982495,0,0.025237655,0.828184567,0.067098368,0.324480386,0.321951048,0.166808014,0.404658151,0.077680363,0,0.07824587,0.089076745,0.883685134,0.847716238,0.902344993,0.841822247,0.95423986,1,0.866171632,0.901242776,1,1,1,1,0.911764784,0.916063756,0.765346611,0.891944143,0.162303174,0.240479265,0.223621756,0.059948168,0.972933155,0.902515202,0.985968049,0.950562621
480,NIAGHA,SEDHIOU,12,"Forest, Rainfed Rice, and Groundnut",53,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,14747.70286,4.87205248,15507.13605,5.092655517,15193.90121,4.973453751,16440.03244,5.376073393,0.0073927,0,0,0.004167014,0,0,0.010515689,1,0,0.372907865,0.375887937,0.18445873,0.692865356,0.075649998,0.0993536,0.056345998,0.048331074,0.918999952,0.813570193,0.98548061,0.699660802,0.994563538,0.881819595,0.905330604,0.807903371,0.948275909,0.605821739,0.913370132,0.618805572,0.617647044,0.819585167,0.480693124,0.518089744,0.08620799,0.062490039,0.906112436,0.204501082,0.995126791,0.900186107,0.983126099,0.965714114
481,SIMBANDI BRASSOU,SEDHIOU,12,"Forest, Rainfed Rice, and Groundnut",0,0.000495629,0,0,1,2,Tropics lowland; semi-arid with soil/terrain limitations,15434.62095,7.109452304,15608.94411,7.179827095,16815.38888,7.731213276,16959.39149,7.790257917,0.0052805,0.009140768,0,0.011459288,0.388402626,0,0.017876672,0.950878577,0.02769139,0.267281227,0.247338351,0.127437462,0.330464441,0.093121316,0.041313841,0.042198868,0.091633409,1,0.961382249,1,1,0.895720255,0.951853355,0.933029813,0.765803701,1,1,1,1,0.808823521,0.843704779,0.926237695,0.795465557,0.15137988,0.303284112,0.205397099,0.021194017,0.975707451,0.904446331,0.993066794,0.979444767
482,TANAFF,SEDHIOU,12,"Forest, Rainfed Rice, and Groundnut",31,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,8011.162919,13.71774472,8628.882292,14.67496989,9313.957409,15.81317047,8657.418079,14.69850268,0.0063366,0.009140768,0,0.066672223,0,0,0.025237655,0.931159897,0.056447834,0.352532983,0.347121596,0.189173318,0.398944792,0.203562977,0.108014727,0.06847211,0.217427493,0.914158743,0.865089767,0.903410275,0.908019667,0.929909949,0.911196181,0.86784113,0.721770927,1,1,1,1,1,0.891944001,1,0.855764584,0,0,0,0,0,0,0,0
483,POPENGUINE,THIES,8,Rainfed Groundnut and Millet,9,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,17004.47711,14.90313507,17618.053,15.21420812,18725.52285,16.12878799,18560.87333,15.986971,0.032739101,0.013711152,0.094482237,0.103133594,0.00547046,0,0.580466055,0.189518426,0.141652111,0.443102798,0.398361641,0.42621143,0.409419283,0.378174344,0.495135139,0.310994341,0.364056555,0.347722642,0.369442746,0.449917265,0.415045365,0.615229859,0.870398825,0.882588135,0.871560541,0.31034485,0.21164339,0.437656541,0.364675922,0.382352959,0.373371935,0.505445575,0.530149548,0,0,0,0,0,0,0,0
484,SINDIA,THIES,8,Rainfed Groundnut and Millet,14,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,94424.90216,7.037181559,101278.9761,7.502702137,107891.1661,7.967151532,112388.6911,8.286418281,0.381252112,0.02285192,0.018896447,0.02708559,0,0,0.353327164,0.163226852,0.127806416,0.703730094,0.747917379,0.673561277,0.720599944,0.759882914,0.518378393,0.478738884,0.443925052,0.344078874,0.342304675,0.377715147,0.355311085,0.618060754,0.712690235,0.846706558,0.764727895,0.413793029,0.287446923,0.36254379,0.475857616,0.382352959,0.506029939,0.530198025,0.57838877,0.068475001,0.439954449,0.265549333,0.737439553,0.687832989,0.900258342,0.852309328,0.834646985
485,NGAPAROU,THIES,8,Rainfed Groundnut and Millet,12,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,23178.54084,27.85882312,24314.93056,29.22467615,25349.88735,30.46861461,23811.0937,28.61910301,0.043300101,0.004570384,0.094482237,0.49691641,0.010940919,0,0.356481871,0.021909645,0.121416095,0.304442816,0.319254203,0.300871133,0.26277641,0.451267474,0.37638081,0.254405821,0.427911146,0.247007039,0.298161148,0.286799053,0.306711792,0.434479775,0.501812772,0.526150496,0.568786018,0.293103487,0.226804169,0.350025021,0.459974528,0.279411783,0.204534515,0.356930719,0.530149548,0,0,0,0,0,0,0,0
486,SALY PORTUDAL,THIES,7,Small Coast Fishing and Tourism,10,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,65699.14962,34.39746053,64507.95155,33.77379662,65830.09296,34.46601726,61635.35831,32.2698211,0.082375803,0.004570384,0.094482237,0.614634553,0,0.112107623,0.236603012,0.016432233,0.089464491,0.536878623,0.484660663,0.428769396,0.452269473,0.610651106,0.484849331,0.389814066,0.523693033,0.272381083,0.289424685,0.280685593,0.288072623,0.366688135,0.441982524,0.410227389,0.470053668,0.206896568,0.166161327,0.249874812,0.30114358,0.117647044,0,0.158910957,0.059816707,0,0,0,0,0,0,0,0
487,DIASS,THIES,8,Rainfed Groundnut and Millet,31,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,77562.29944,7.157174443,84023.11128,7.714204121,88758.81083,8.08810013,91897.89578,8.356633243,0.142573505,0,0.15117158,0.033336111,0,0,0.53630016,0.121598528,0.208750479,0.689612394,0.673971225,0.670193103,0.690089074,0.639150096,0.795566908,0.570409687,0.462523465,0.329819043,0.350733038,0.388535793,0.344003044,0.649957684,0.676192589,0.825958129,0.814159321,0.482758689,0.530018119,0.525287908,0.412325274,0.647058782,0.662807554,0.579702929,0.698986969,0.123171594,0.407147136,0.183457932,0.846032053,0.64121178,0.895841808,0.80808941,0.790525453
488,MALICOUNDA,THIES,7,Small Coast Fishing and Tourism,10,0.00039931,0.000105396,0.001125775,3,2,Tropics lowland; semi-arid with soil/terrain limitations,121942.5524,9.606314195,127281.2317,10.02688134,134188.6823,10.57103216,134966.6871,10.60475266,0.568181818,0.004570384,0.018896447,0.061463455,0.00547046,0,0.206107512,0.099688883,0.119285988,0.654480941,0.675353487,0.53194066,0.643949551,0.535527611,0.40232298,0.337511371,0.206728732,0.329578108,0.337950123,0.350274179,0.349162218,0.559821469,0.732181388,0.859947078,0.822931386,0.396551666,0.363250364,0.450175307,0.380559102,0.382352959,0.686927164,0.666336659,0.638687942,0.123542267,0.378281518,0.159134655,0.453560018,0.729902911,0.913953904,0.887341658,0.866314009
489,NGUEKHOKH,THIES,8,Rainfed Groundnut and Millet,10,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,39972.68347,14.57261519,39324.01568,14.32047184,41327.32643,15.01174225,41859.9174,15.16663674,0.439337614,0,0,0.183348612,0,0.112107623,0.259737528,0.055869594,0.115025774,0.65710404,0.723281814,0.62914334,0.680803821,0.743639996,0.4806415,0.543411479,0.271822145,0.280282548,0.28638016,0.297636549,0.277641042,0.457049365,0.637480871,0.760479552,0.694759325,0.396551666,0.332928989,0.387581323,0.491740701,0.558823566,0.590448578,0.542574253,0.554269161,0,0.433209153,0.15345682,0.571496861,0.658941503,0.883422439,0.836193202,0.808942161
490,SOMONE,THIES,8,Rainfed Groundnut and Millet,7,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,17163.33318,23.67356301,16995.07566,23.44148368,18057.20306,24.90648698,17571.72135,24.23685704,0.016897601,0.658135283,0.132275132,0.316693058,0.054704595,0,0.273407925,0.052583147,0.221531121,0.148149774,0.173624602,0.188320663,0.172314898,0.152803858,0.27632795,0.151333872,0.286012054,0.367069591,0.383937332,0.478400428,0.451178445,0.462242856,0.602440377,0.668785574,0.649708185,0.293103487,0.30260761,0.324987488,0.507623785,0.529411826,0.433670962,0.505445575,0.481910329,0,0,0,0,0,0,0,0
491,DJIBIDIONE,ZIGUINCHOR,11,Forest and Rainfed Rice,34,1.10E-05,0,6.39E-05,2,2,Tropics lowland; semi-arid with soil/terrain limitations,11776.04475,2.44012531,11529.20415,2.343810562,11073.04248,2.216381601,11877.48562,2.36226842,0.0052805,0.004570384,0,0.002083507,0,0,0.012618827,1,0.009585481,0.409012101,0.367797403,0.195141903,0.489947591,0.064572567,0.022029845,0.074754068,0.108537013,0.822706375,0.869879324,0.882325929,0.791534406,1,1,0.953320063,1,0.517241414,0.696785871,0.76314478,0.539390145,0.911764784,0.723106581,0.814851515,0.807525362,1,0.949432949,0.272207323,0.873036101,0.941507821,0.97591906,0.966644414,0.972669943
492,OULAMPANE,ZIGUINCHOR,11,Forest and Rainfed Rice,39,0.0009185,0,0.000224403,2,2,Tropics lowland; semi-arid with soil/terrain limitations,14788.40428,2.461042483,14487.64442,2.401001726,13761.7339,2.25972642,14396.60925,2.353156137,0.010561,0.004570384,0,0.002083507,0.038293217,0,0.01997981,1,0.015975802,0.554690181,0.553308795,0.286497326,0.64515689,0.095953646,0,0.021708888,0.066068461,0.738116475,0.712392699,0.83631919,0.637470631,1,0.982764547,1,0.971350488,0.689655254,0.651303805,0.625438194,0.634688659,0.838235261,0.723106581,0.975742599,0.614568332,0.444017106,0.168589746,0.212828489,0.123601868,0.959392781,0.983327053,0.979722608,0.975946235
493,SINDIAN,ZIGUINCHOR,11,Forest and Rainfed Rice,37,0,0,0,0,2,Tropics lowland; semi-arid with soil/terrain limitations,9675.516333,2.817564453,9597.309348,2.768188448,8859.135871,2.541347066,9420.014147,2.700692129,0.0052805,0,0,0.004167014,0,0,0.014721965,1,0,0.437492278,0.364201611,0.181499422,0.547679803,0.103567513,0.143079982,0.092724333,0.066068461,0.860753544,0.880878828,0.932125997,0.760688742,1,0.930593569,0.988814967,0.935979527,0.758620707,0.757428804,0.788182313,0.539390145,0.85294113,0.686927164,0.554950478,0.59044872,0.497605135,0.410103532,0.235386261,0.06330662,0.947320659,0.968449593,0.959158671,0.963618216
494,SUELLE,ZIGUINCHOR,11,Forest and Rainfed Rice,27,0.005147595,0,0.00889649,2,2,Tropics lowland; semi-arid with soil/terrain limitations,12340.34836,2.899517942,12435.68759,2.905534483,12211.70063,2.843898609,12929.09015,2.989385005,0.0052805,0.018281536,0,0.005208767,0.049234136,0,0.025237655,0.930064414,0.109700507,0.320027592,0.31946425,0.145072102,0.413545597,0.038870983,0.05720907,0.106871463,0.144500042,0.911521714,0.949720077,0.976448244,0.89992058,1,0.92337495,0.935056166,1,0.862068886,0.878714311,0.875813833,0.76175353,0.970588262,0.759285995,0.505445575,0.650747747,0.493463789,0.483382866,0.167146931,0.071916117,0.951329792,0.982468694,0.965455613,0.973528317
495,SOKONE,FATICK,7,Small Coast Fishing and Tourism,11,0,0,0,0,1,Tropics lowland; semi-arid no soil/terrain limitations,24650.2939,28.36627607,23842.02608,27.43616349,24508.79897,28.20345106,22392.35129,25.50381696,0.349569111,0.027422303,0,0.351070923,0,0.112107623,0.137755531,0.089829543,0.118220935,0.455926842,0.459490115,0.453496393,0.436081624,0.443146015,0.332432357,0.267542441,0.399531328,0.390091894,0.386452375,0.371275946,0.392706983,0.555725705,0.574684076,0.569300603,0.684049872,0.862068886,0.757428804,0.662994494,0.76175353,0.397058827,0.57838877,0.765346611,0.518089744,0,0.040055171,0.011966133,0.209571773,0.798708529,0.897084345,0.907025341,0.89406098
496,SADIO,DIOURBEL,9,Agropastoral Groundnut,46,0,0.000118333,0,1,2,Tropics lowland; semi-arid with soil/terrain limitations,24478.02385,3.29138414,26130.72703,3.506538786,27105.98194,3.622825708,30118.52462,4.00618843,0.592472119,0,0,0.005208767,0,0,0.001051569,0,0.460103097,0.954101918,0.853229406,1,0.836968958,0.847062155,0.994381449,0.6,0.595825072,0.262588183,0.208937437,0.256542714,0.227994849,0.275341343,0.45711771,0.523947328,0.621299552,0.22413793,0.257125547,0.350025021,0.269377316,0.382352959,0.361312131,0.691089109,0.57838877,0,0.07673011,0.107632763,0.243697144,0.710160432,0.792007532,0.833146659,0.776889251
497,TAIF,DIOURBEL,9,Agropastoral Groundnut,48,0,0.000100361,0,1,2,Tropics lowland; semi-arid with soil/terrain limitations,24941.40696,3.81658867,26346.82938,4.020575214,27050.85989,4.08561545,29623.91876,4.450040373,0.676960122,0,0,0.00312526,0,0,0.002103138,0,0.37489882,0.902731652,0.792522314,0.932688548,0.796409057,0.839671126,0.891777576,0.526602388,0.54794561,0.294055208,0.24520756,0.305317911,0.270550248,0.340016239,0.530330068,0.61074036,0.66250876,0.327586212,0.24196486,0.512769142,0.30114358,0.499999912,0.590448578,0.752970386,0.698986969,0.013007304,0.102694567,0.260312355,0.073270961,0.692877875,0.804820318,0.845193411,0.776191693
