fid,region,departemen,com_arrt_v,commune,arrondisse,shape_leng,shape_area,superficie,censusname,geo1_sn2013,geo2_sn2013,geo3_sn2013,cell,chsurv,yrschool,migrated,emp_cat1,emp_cat2,emp_cat3,empd_cat1,empd_cat2,empd_cat3,empd_cat4,empd_cat5,empd_cat6,empd_cat7,empd_cat8,z_chsurv,z_yrschool,z_migrated,z_emp_cat1,kmg3,kmg4,kmg5,kmg6,kmg7,_merge
353,KAOLACK,KAOLACK,NGOTHIE,NDIEBEL,NGOTHIE,.523812,.007308539,87.236671,"ngothie, gandiaye, sibassor",kaolack,kaolack,"ngothie, gandiaye, sibassor",.84503841,4.2745671,2.9834318,.23397332,.21908492,.12130225,.65961283,.23210755,.16823365,.0019195583,.091227531,.10275402,.33006144,.0023393938,.020928703,1.4932768,.6124109,-.6232537,-.80276024,1,4,2,2,6,Matched (3)
354,KAOLACK,KAOLACK,NGOTHIE,SIBASSOR,NGOTHIE,.18075761,.0014821484,17.700895,"ngothie, gandiaye, sibassor",kaolack,kaolack,"ngothie, gandiaye, sibassor",.84503841,4.2745671,2.9834318,.23397332,.21908492,.12130225,.65961283,.23210755,.16823365,.0019195583,.091227531,.10275402,.33006144,.0023393938,.020928703,1.4932768,.6124109,-.6232537,-.80276024,1,4,2,2,6,Matched (3)
352,KAOLACK,KAOLACK,NGOTHIE,GANDIAYE,NGOTHIE,.20509894,.001997778,23.855181,"ngothie, gandiaye, sibassor",kaolack,kaolack,"ngothie, gandiaye, sibassor",.84503841,4.2745671,2.9834318,.23397332,.21908492,.12130225,.65961283,.23210755,.16823365,.0019195583,.091227531,.10275402,.33006144,.0023393938,.020928703,1.4932768,.6124109,-.6232537,-.80276024,1,4,2,2,6,Matched (3)
355,KAOLACK,KAOLACK,NGOTHIE,THIOMBY,NGOTHIE,.92814624,.015064385,179.89203,"ngothie, gandiaye, sibassor",kaolack,kaolack,"ngothie, gandiaye, sibassor",.84503841,4.2745671,2.9834318,.23397332,.21908492,.12130225,.65961283,.23210755,.16823365,.0019195583,.091227531,.10275402,.33006144,.0023393938,.020928703,1.4932768,.6124109,-.6232537,-.80276024,1,4,2,2,6,Matched (3)
358,DIOURBEL,BAMBEY,NGOYE,NGOYE,NGOYE,.55044252,.013264624,158.10959,"ngoye, bambey",diourbel,bambey,"ngoye, bambey",.83923203,3.99507,2.0839641,.2395003,.22158143,.11406317,.6643554,.23161876,.17025901,.0030419831,.084602013,.134011,.27059996,.0080949124,.013063504,.50732917,-.027792746,-.50379652,-.76592028,1,1,2,4,7,Matched (3)
356,DIOURBEL,BAMBEY,NGOYE,NDANGALMA,NGOYE,.40821075,.0077362247,92.190689,"ngoye, bambey",diourbel,bambey,"ngoye, bambey",.83923203,3.99507,2.0839641,.2395003,.22158143,.11406317,.6643554,.23161876,.17025901,.0030419831,.084602013,.134011,.27059996,.0080949124,.013063504,.50732917,-.027792746,-.50379652,-.76592028,1,1,2,4,7,Matched (3)
357,DIOURBEL,BAMBEY,NGOYE,NDONDOL,NGOYE,.42349899,.0074207145,88.4515,"ngoye, bambey",diourbel,bambey,"ngoye, bambey",.83923203,3.99507,2.0839641,.2395003,.22158143,.11406317,.6643554,.23161876,.17025901,.0030419831,.084602013,.134011,.27059996,.0080949124,.013063504,.50732917,-.027792746,-.50379652,-.76592028,1,1,2,4,7,Matched (3)
39,DIOURBEL,BAMBEY,BAMBEY,BAMBEY,,.1576131,.00084193639,10.033027,"ngoye, bambey",diourbel,bambey,"ngoye, bambey",.83923203,3.99507,2.0839641,.2395003,.22158143,.11406317,.6643554,.23161876,.17025901,.0030419831,.084602013,.134011,.27059996,.0080949124,.013063504,.50732917,-.027792746,-.50379652,-.76592028,1,1,2,4,7,Matched (3)
359,DIOURBEL,BAMBEY,NGOYE,THIAKHAR,NGOYE,.53142709,.012464309,148.51239,"ngoye, bambey",diourbel,bambey,"ngoye, bambey",.83923203,3.99507,2.0839641,.2395003,.22158143,.11406317,.6643554,.23161876,.17025901,.0030419831,.084602013,.134011,.27059996,.0080949124,.013063504,.50732917,-.027792746,-.50379652,-.76592028,1,1,2,4,7,Matched (3)
366,KAOLACK,GUINGUINEO,NGUELOU,PANAL OUOLOF,NGUELOU,.46423796,.0088597229,105.70152,"nguelou, mboss, guinguineo",kaolack,guinguineo,"nguelou, mboss, guinguineo",.86545712,3.9537063,2.0006754,.23338141,.31126139,.10211132,.5866273,.22607774,.24089213,.0012669925,.077759236,.11907818,.24505806,.00036951757,.015027925,.36141548,-.087074153,-.63604712,.55744791,2,2,4,1,1,Matched (3)
362,KAOLACK,GUINGUINEO,NGUELOU,DARA MBOSS,NGUELOU,.60143322,.010397229,124.10787,"nguelou, mboss, guinguineo",kaolack,guinguineo,"nguelou, mboss, guinguineo",.86545712,3.9537063,2.0006754,.23338141,.31126139,.10211132,.5866273,.22607774,.24089213,.0012669925,.077759236,.11907818,.24505806,.00036951757,.015027925,.36141548,-.087074153,-.63604712,.55744791,2,2,4,1,1,Matched (3)
361,KAOLACK,GUINGUINEO,NGUELOU,MBOSS,NGUELOU,.17812237,.0015707152,18.744932,"nguelou, mboss, guinguineo",kaolack,guinguineo,"nguelou, mboss, guinguineo",.86545712,3.9537063,2.0006754,.23338141,.31126139,.10211132,.5866273,.22607774,.24089213,.0012669925,.077759236,.11907818,.24505806,.00036951757,.015027925,.36141548,-.087074153,-.63604712,.55744791,2,2,4,1,1,Matched (3)
365,KAOLACK,GUINGUINEO,NGUELOU,OUROUR,NGUELOU,.5331822,.0089425864,106.73878,"nguelou, mboss, guinguineo",kaolack,guinguineo,"nguelou, mboss, guinguineo",.86545712,3.9537063,2.0006754,.23338141,.31126139,.10211132,.5866273,.22607774,.24089213,.0012669925,.077759236,.11907818,.24505806,.00036951757,.015027925,.36141548,-.087074153,-.63604712,.55744791,2,2,4,1,1,Matched (3)
364,KAOLACK,GUINGUINEO,NGUELOU,NGUELOU,NGUELOU,.47876492,.010326638,123.22531,"nguelou, mboss, guinguineo",kaolack,guinguineo,"nguelou, mboss, guinguineo",.86545712,3.9537063,2.0006754,.23338141,.31126139,.10211132,.5866273,.22607774,.24089213,.0012669925,.077759236,.11907818,.24505806,.00036951757,.015027925,.36141548,-.087074153,-.63604712,.55744791,2,2,4,1,1,Matched (3)
363,KAOLACK,GUINGUINEO,NGUELOU,GAGNICK,NGUELOU,.34417227,.0065408824,78.08223,"nguelou, mboss, guinguineo",kaolack,guinguineo,"nguelou, mboss, guinguineo",.86545712,3.9537063,2.0006754,.23338141,.31126139,.10211132,.5866273,.22607774,.24089213,.0012669925,.077759236,.11907818,.24505806,.00036951757,.015027925,.36141548,-.087074153,-.63604712,.55744791,2,2,4,1,1,Matched (3)
360,KAOLACK,GUINGUINEO,GUINGUINEO,GUINGUINEO,,.089309856,.00047858089,5.7137828,"nguelou, mboss, guinguineo",kaolack,guinguineo,"nguelou, mboss, guinguineo",.86545712,3.9537063,2.0006754,.23338141,.31126139,.10211132,.5866273,.22607774,.24089213,.0012669925,.077759236,.11907818,.24505806,.00036951757,.015027925,.36141548,-.087074153,-.63604712,.55744791,2,2,4,1,1,Matched (3)
553,ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,ZIGUINCHOR,,.21843398,.0023762209,28.566784,"niaguis, ziguinchor, nyassia",ziguinchor,ziguinchor,"niaguis, ziguinchor, nyassia",.88196623,3.5485399,4.8785167,.25216189,.26349273,.065448493,.67105877,.17092538,.21845514,.0068071214,.047454566,.10465518,.37186107,.001556524,.018869877,-1.0678401,1.9612534,-.23013553,-.14745337,3,3,3,6,5,Matched (3)
386,ZIGUINCHOR,ZIGUINCHOR,NIASSIA,ENAMPORE,NIASSIA,.67696297,.016258564,195.47563,"niaguis, ziguinchor, nyassia",ziguinchor,ziguinchor,"niaguis, ziguinchor, nyassia",.88196623,3.5485399,4.8785167,.25216189,.26349273,.065448493,.67105877,.17092538,.21845514,.0068071214,.047454566,.10465518,.37186107,.001556524,.018869877,-1.0678401,1.9612534,-.23013553,-.14745337,3,3,3,6,5,Matched (3)
369,ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,NIAGUIS,NIAGUIS,.82341146,.013502208,162.32797,"niaguis, ziguinchor, nyassia",ziguinchor,ziguinchor,"niaguis, ziguinchor, nyassia",.88196623,3.5485399,4.8785167,.25216189,.26349273,.065448493,.67105877,.17092538,.21845514,.0068071214,.047454566,.10465518,.37186107,.001556524,.018869877,-1.0678401,1.9612534,-.23013553,-.14745337,3,3,3,6,5,Matched (3)
367,ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,ADEANE,NIAGUIS,.58048105,.01628392,195.75133,"niaguis, ziguinchor, nyassia",ziguinchor,ziguinchor,"niaguis, ziguinchor, nyassia",.88196623,3.5485399,4.8785167,.25216189,.26349273,.065448493,.67105877,.17092538,.21845514,.0068071214,.047454566,.10465518,.37186107,.001556524,.018869877,-1.0678401,1.9612534,-.23013553,-.14745337,3,3,3,6,5,Matched (3)
387,ZIGUINCHOR,ZIGUINCHOR,NIASSIA,NIASSIA,NIASSIA,.72938842,.02114035,254.26561,"niaguis, ziguinchor, nyassia",ziguinchor,ziguinchor,"niaguis, ziguinchor, nyassia",.88196623,3.5485399,4.8785167,.25216189,.26349273,.065448493,.67105877,.17092538,.21845514,.0068071214,.047454566,.10465518,.37186107,.001556524,.018869877,-1.0678401,1.9612534,-.23013553,-.14745337,3,3,3,6,5,Matched (3)
368,ZIGUINCHOR,ZIGUINCHOR,NIAGUIS,BOUTOUPA CAMARACOUNDA,NIAGUIS,1.0658759,.024201902,291.03055,"niaguis, ziguinchor, nyassia",ziguinchor,ziguinchor,"niaguis, ziguinchor, nyassia",.88196623,3.5485399,4.8785167,.25216189,.26349273,.065448493,.67105877,.17092538,.21845514,.0068071214,.047454566,.10465518,.37186107,.001556524,.018869877,-1.0678401,1.9612534,-.23013553,-.14745337,3,3,3,6,5,Matched (3)
370,FATICK,FATICK,NIAKHAR,NGAYOKHEME,NIAKHAR,.48429,.0094462903,112.64481,niakhar,fatick,fatick,niakhar,.84353358,4.4231048,2.4814816,.22303887,.25215635,.11286475,.63497889,.22982332,.19420494,.0015547703,.085371025,.089187279,.33413428,.00098939927,.014275619,2.0172546,.25514361,-.85958534,-.3147395,1,4,2,2,6,Matched (3)
372,FATICK,FATICK,NIAKHAR,PATAR,NIAKHAR,.45409387,.0099468017,118.60947,niakhar,fatick,fatick,niakhar,.84353358,4.4231048,2.4814816,.22303887,.25215635,.11286475,.63497889,.22982332,.19420494,.0015547703,.085371025,.089187279,.33413428,.00098939927,.014275619,2.0172546,.25514361,-.85958534,-.3147395,1,4,2,2,6,Matched (3)
371,FATICK,FATICK,NIAKHAR,NIAKHAR,NIAKHAR,.5989635,.015182829,181.13588,niakhar,fatick,fatick,niakhar,.84353358,4.4231048,2.4814816,.22303887,.25215635,.11286475,.63497889,.22982332,.19420494,.0015547703,.085371025,.089187279,.33413428,.00098939927,.014275619,2.0172546,.25514361,-.85958534,-.3147395,1,4,2,2,6,Matched (3)
376,THIES,TIVAOUANE,NIAKHENE,THILMAKHA,NIAKHENE,.55075216,.015549349,185.01311,niakhene,thies,tivaouane,niakhene,.83979899,3.7888675,.67805237,.24991313,.33097264,.079199947,.58982742,.25612035,.24620381,.0028234136,.056091815,.17354797,.14926447,.00018822757,.0094113788,-.22006601,-1.0284622,-.27873912,.8483184,2,2,4,1,1,Matched (3)
375,THIES,TIVAOUANE,NIAKHENE,NIAKHENE,NIAKHENE,.55242181,.0097263716,115.7144,niakhene,thies,tivaouane,niakhene,.83979899,3.7888675,.67805237,.24991313,.33097264,.079199947,.58982742,.25612035,.24620381,.0028234136,.056091815,.17354797,.14926447,.00018822757,.0094113788,-.22006601,-1.0284622,-.27873912,.8483184,2,2,4,1,1,Matched (3)
374,THIES,TIVAOUANE,NIAKHENE,NGANDIOUF,NIAKHENE,.68814719,.026000384,309.06009,niakhene,thies,tivaouane,niakhene,.83979899,3.7888675,.67805237,.24991313,.33097264,.079199947,.58982742,.25612035,.24620381,.0028234136,.056091815,.17354797,.14926447,.00018822757,.0094113788,-.22006601,-1.0284622,-.27873912,.8483184,2,2,4,1,1,Matched (3)
373,THIES,TIVAOUANE,NIAKHENE,MBAYENE,NIAKHENE,.51805127,.014167866,168.46172,niakhene,thies,tivaouane,niakhene,.83979899,3.7888675,.67805237,.24991313,.33097264,.079199947,.58982742,.25612035,.24620381,.0028234136,.056091815,.17354797,.14926447,.00018822757,.0094113788,-.22006601,-1.0284622,-.27873912,.8483184,2,2,4,1,1,Matched (3)
379,KOLDA,MEDINA YORO FOULAH,NIAMING,NIAMING,NIAMING,.98908538,.021337448,255.8119,"niaming, pata, medina yoro foulah",kolda,medina yoro foulah,"niaming, pata, medina yoro foulah",.77321839,3.9892116,.80500388,.30467331,.29201123,.13151038,.57647842,.31494468,.20004384,.0067984117,.083293468,.12628287,.14484166,.0034944634,.010046161,.4866631,-.93810338,.90481895,.27338174,2,2,4,1,3,Matched (3)
377,KOLDA,MEDINA YORO FOULAH,NIAMING,DINGUIRAYE,NIAMING,.72709888,.025568189,306.55228,"niaming, pata, medina yoro foulah",kolda,medina yoro foulah,"niaming, pata, medina yoro foulah",.77321839,3.9892116,.80500388,.30467331,.29201123,.13151038,.57647842,.31494468,.20004384,.0067984117,.083293468,.12628287,.14484166,.0034944634,.010046161,.4866631,-.93810338,.90481895,.27338174,2,2,4,1,3,Matched (3)
10,KOLDA,MEDINA YORO FOULAH,MEDINA YORO FOULAH,MEDINA YORO FOULAH,,.23571402,.0031830457,38.157761,"niaming, pata, medina yoro foulah",kolda,medina yoro foulah,"niaming, pata, medina yoro foulah",.77321839,3.9892116,.80500388,.30467331,.29201123,.13151038,.57647842,.31494468,.20004384,.0067984117,.083293468,.12628287,.14484166,.0034944634,.010046161,.4866631,-.93810338,.90481895,.27338174,2,2,4,1,3,Matched (3)
378,KOLDA,MEDINA YORO FOULAH,NIAMING,KEREWANE,NIAMING,1.5835481,.078568175,941.42377,"niaming, pata, medina yoro foulah",kolda,medina yoro foulah,"niaming, pata, medina yoro foulah",.77321839,3.9892116,.80500388,.30467331,.29201123,.13151038,.57647842,.31494468,.20004384,.0067984117,.083293468,.12628287,.14484166,.0034944634,.010046161,.4866631,-.93810338,.90481895,.27338174,2,2,4,1,3,Matched (3)
380,KOLDA,MEDINA YORO FOULAH,NIAMING,PATA,NIAMING,.16374788,.0015295866,18.325926,"niaming, pata, medina yoro foulah",kolda,medina yoro foulah,"niaming, pata, medina yoro foulah",.77321839,3.9892116,.80500388,.30467331,.29201123,.13151038,.57647842,.31494468,.20004384,.0067984117,.083293468,.12628287,.14484166,.0034944634,.010046161,.4866631,-.93810338,.90481895,.27338174,2,2,4,1,3,Matched (3)
383,FATICK,FOUNDIOUGNE,NIODIOR,DJIRNDA,NIODIOR,1.0214316,.023820899,284.68893,"niodior, soum",fatick,foundiougne,"niodior, soum",.8573606,4.3754759,2.888063,.23277755,.24506921,.071219452,.68371135,.20797671,.19410051,.0032551328,.05315233,.098943368,.35852399,.0018603409,.025653724,1.8492402,.54453135,-.64909852,-.41932139,1,4,2,2,6,Matched (3)
381,FATICK,FOUNDIOUGNE,NIODIOR,BASSOUL,NIODIOR,.74215227,.024802908,296.62839,"niodior, soum",fatick,foundiougne,"niodior, soum",.8573606,4.3754759,2.888063,.23277755,.24506921,.071219452,.68371135,.20797671,.19410051,.0032551328,.05315233,.098943368,.35852399,.0018603409,.025653724,1.8492402,.54453135,-.64909852,-.41932139,1,4,2,2,6,Matched (3)
382,FATICK,FOUNDIOUGNE,NIODIOR,DIONEWAR,NIODIOR,.51859033,.014809549,177.08405,"niodior, soum",fatick,foundiougne,"niodior, soum",.8573606,4.3754759,2.888063,.23277755,.24506921,.071219452,.68371135,.20797671,.19410051,.0032551328,.05315233,.098943368,.35852399,.0018603409,.025653724,1.8492402,.54453135,-.64909852,-.41932139,1,4,2,2,6,Matched (3)
384,THIES,THIES,NOTTO,NOTTO,NOTTO,.69084948,.020123754,239.80656,notto,thies,thies,notto,.82585412,4.5614386,1.9231031,.19300863,.18067323,.17426151,.64506525,.2053819,.14356622,.0018195972,.13665175,.11463463,.29932374,.0060046706,.014738738,2.5052378,-.14228693,-1.5086432,-1.3695849,1,4,2,2,6,Matched (3)
385,THIES,THIES,NOTTO,TASSETE,NOTTO,.7702378,.019285625,229.91422,notto,thies,thies,notto,.82585412,4.5614386,1.9231031,.19300863,.18067323,.17426151,.64506525,.2053819,.14356622,.0018195972,.13665175,.11463463,.29932374,.0060046706,.014738738,2.5052378,-.14228693,-1.5086432,-1.3695849,1,4,2,2,6,Matched (3)
389,MATAM,MATAM,OGO,NABADJI CIVOL,OGO,1.2786103,.065764882,780.04291,"ogo, matam, ourossogui, nguidilogne",matam,matam,"ogo, matam, ourossogui, nguidilogne",.80587864,3.7352538,1.5261272,.25265139,.15416183,.14673218,.69910598,.24489442,.11640845,.0049584243,.10583986,.15431987,.23128985,.0041563758,.019063324,-.40919232,-.42483783,-.21955566,-1.7608021,1,1,1,4,7,Matched (3)
8,MATAM,MATAM,MATAM,MATAM,,.37699306,.0055763908,66.158836,"ogo, matam, ourossogui, nguidilogne",matam,matam,"ogo, matam, ourossogui, nguidilogne",.80587864,3.7352538,1.5261272,.25265139,.15416183,.14673218,.69910598,.24489442,.11640845,.0049584243,.10583986,.15431987,.23128985,.0041563758,.019063324,-.40919232,-.42483783,-.21955566,-1.7608021,1,1,1,4,7,Matched (3)
388,MATAM,MATAM,OGO,BOKIDIAWE,OGO,1.6803231,.05141481,609.37201,"ogo, matam, ourossogui, nguidilogne",matam,matam,"ogo, matam, ourossogui, nguidilogne",.80587864,3.7352538,1.5261272,.25265139,.15416183,.14673218,.69910598,.24489442,.11640845,.0049584243,.10583986,.15431987,.23128985,.0041563758,.019063324,-.40919232,-.42483783,-.21955566,-1.7608021,1,1,1,4,7,Matched (3)
12,MATAM,MATAM,OUROSSOGUI,OUROSSOGUI,,.1441675,.0013156355,15.612451,"ogo, matam, ourossogui, nguidilogne",matam,matam,"ogo, matam, ourossogui, nguidilogne",.80587864,3.7352538,1.5261272,.25265139,.15416183,.14673218,.69910598,.24489442,.11640845,.0049584243,.10583986,.15431987,.23128985,.0041563758,.019063324,-.40919232,-.42483783,-.21955566,-1.7608021,1,1,1,4,7,Matched (3)
390,MATAM,MATAM,OGO,OGO,OGO,2.0009692,.10685221,1268.4659,"ogo, matam, ourossogui, nguidilogne",matam,matam,"ogo, matam, ourossogui, nguidilogne",.80587864,3.7352538,1.5261272,.25265139,.15416183,.14673218,.69910598,.24489442,.11640845,.0049584243,.10583986,.15431987,.23128985,.0041563758,.019063324,-.40919232,-.42483783,-.21955566,-1.7608021,1,1,1,4,7,Matched (3)
393,MATAM,KANEL,ORKADIERE,BOKILADJI,ORKADIERE,1.1659673,.049458064,588.63208,"orkadiere, semme, waounde, dembancane, hamady ounare",matam,kanel,"orkadiere, semme, waounde, dembancane, hamady ounare",.79597604,3.9209731,.82153672,.23691845,.13147277,.24379314,.6247341,.2637921,.09679129,.0037048655,.17577757,.12925774,.15393731,.0041236379,.016304491,.24594659,-.92633599,-.55959928,-2.0956147,1,1,1,4,7,Matched (3)
391,MATAM,KANEL,ORKADIERE,DEMBANCANE,ORKADIERE,.28565258,.0022267927,26.487629,"orkadiere, semme, waounde, dembancane, hamady ounare",matam,kanel,"orkadiere, semme, waounde, dembancane, hamady ounare",.79597604,3.9209731,.82153672,.23691845,.13147277,.24379314,.6247341,.2637921,.09679129,.0037048655,.17577757,.12925774,.15393731,.0041236379,.016304491,.24594659,-.92633599,-.55959928,-2.0956147,1,1,1,4,7,Matched (3)
392,MATAM,KANEL,ORKADIERE,AOURE,ORKADIERE,2.3691359,.14657524,1745.5145,"orkadiere, semme, waounde, dembancane, hamady ounare",matam,kanel,"orkadiere, semme, waounde, dembancane, hamady ounare",.79597604,3.9209731,.82153672,.23691845,.13147277,.24379314,.6247341,.2637921,.09679129,.0037048655,.17577757,.12925774,.15393731,.0041236379,.016304491,.24594659,-.92633599,-.55959928,-2.0956147,1,1,1,4,7,Matched (3)
394,MATAM,KANEL,ORKADIERE,ORKADIERE,ORKADIERE,.90734673,.024341196,289.25034,"orkadiere, semme, waounde, dembancane, hamady ounare",matam,kanel,"orkadiere, semme, waounde, dembancane, hamady ounare",.79597604,3.9209731,.82153672,.23691845,.13147277,.24379314,.6247341,.2637921,.09679129,.0037048655,.17577757,.12925774,.15393731,.0041236379,.016304491,.24594659,-.92633599,-.55959928,-2.0956147,1,1,1,4,7,Matched (3)
395,MATAM,KANEL,ORKADIERE,SEMME,ORKADIERE,.23642948,.0027106358,32.22789,"orkadiere, semme, waounde, dembancane, hamady ounare",matam,kanel,"orkadiere, semme, waounde, dembancane, hamady ounare",.79597604,3.9209731,.82153672,.23691845,.13147277,.24379314,.6247341,.2637921,.09679129,.0037048655,.17577757,.12925774,.15393731,.0041236379,.016304491,.24594659,-.92633599,-.55959928,-2.0956147,1,1,1,4,7,Matched (3)
28,MATAM,KANEL,ORKADIERE,OUAOUNDE,ORKADIERE,.13754205,.001339719,15.922883,"orkadiere, semme, waounde, dembancane, hamady ounare",matam,kanel,"orkadiere, semme, waounde, dembancane, hamady ounare",.79597604,3.9209731,.82153672,.23691845,.13147277,.24379314,.6247341,.2637921,.09679129,.0037048655,.17577757,.12925774,.15393731,.0041236379,.016304491,.24594659,-.92633599,-.55959928,-2.0956147,1,1,1,4,7,Matched (3)
399,FATICK,GOSSAS,OUADIOUR,PATAR LIA,OUADIOUR,.59861153,.013686916,163.26241,"ouadiour, gossas",fatick,gossas,"ouadiour, gossas",.82836181,3.8288603,2.0990179,.27705351,.20741856,.14559418,.64698726,.2208652,.16160701,.0072794049,.10615809,.13600914,.25756201,.0010385383,.017293867,-.078988314,-.017078115,.30785885,-.97491562,1,1,1,4,3,Matched (3)
396,FATICK,GOSSAS,GOSSAS,GOSSAS,,.089892648,.00038006675,4.5331917,"ouadiour, gossas",fatick,gossas,"ouadiour, gossas",.82836181,3.8288603,2.0990179,.27705351,.20741856,.14559418,.64698726,.2208652,.16160701,.0072794049,.10615809,.13600914,.25756201,.0010385383,.017293867,-.078988314,-.017078115,.30785885,-.97491562,1,1,1,4,3,Matched (3)
398,FATICK,GOSSAS,OUADIOUR,OUADIOUR,OUADIOUR,.59463465,.013725023,163.74765,"ouadiour, gossas",fatick,gossas,"ouadiour, gossas",.82836181,3.8288603,2.0990179,.27705351,.20741856,.14559418,.64698726,.2208652,.16160701,.0072794049,.10615809,.13600914,.25756201,.0010385383,.017293867,-.078988314,-.017078115,.30785885,-.97491562,1,1,1,4,3,Matched (3)
397,FATICK,GOSSAS,OUADIOUR,NDIENE LAGANE,OUADIOUR,.90886098,.013089648,156.12279,"ouadiour, gossas",fatick,gossas,"ouadiour, gossas",.82836181,3.8288603,2.0990179,.27705351,.20741856,.14559418,.64698726,.2208652,.16160701,.0072794049,.10615809,.13600914,.25756201,.0010385383,.017293867,-.078988314,-.017078115,.30785885,-.97491562,1,1,1,4,3,Matched (3)
403,KOLDA,VELINGARA,PAKOUR,OUASSADOU,PAKOUR,1.1394435,.035358332,424.77902,pakour,kolda,velingara,pakour,.64154947,3.2881987,1.6355777,.23166198,.32655245,.11063526,.56281227,.25992328,.24167387,.0023771201,.079501458,.15187156,.18964136,.0050183646,.0092443554,-1.9862134,-.34693554,-.67320997,.78309155,2,2,1,1,1,Matched (3)
405,KOLDA,VELINGARA,PAKOUR,PAROUMBA,PAKOUR,.95776403,.039433803,473.71021,pakour,kolda,velingara,pakour,.64154947,3.2881987,1.6355777,.23166198,.32655245,.11063526,.56281227,.25992328,.24167387,.0023771201,.079501458,.15187156,.18964136,.0050183646,.0092443554,-1.9862134,-.34693554,-.67320997,.78309155,2,2,1,1,1,Matched (3)
404,KOLDA,VELINGARA,PAKOUR,PAKOUR,PAKOUR,.76354742,.028279398,339.70242,pakour,kolda,velingara,pakour,.64154947,3.2881987,1.6355777,.23166198,.32655245,.11063526,.56281227,.25992328,.24167387,.0023771201,.079501458,.15187156,.18964136,.0050183646,.0092443554,-1.9862134,-.34693554,-.67320997,.78309155,2,2,1,1,1,Matched (3)
407,THIES,TIVAOUANE,PAMBAL,MONT ROLLAND,PAMBAL,.63134074,.014671867,174.68646,"pambal, tivaouane",thies,tivaouane,"pambal, tivaouane",.80747592,4.018127,2.4831111,.23150955,.21896601,.084899023,.69613498,.21102592,.1727585,.0069625108,.060020618,.15394393,.28168979,.0025138075,.018469045,.58866441,.25630349,-.67650437,-.80451494,1,4,2,2,6,Matched (3)
410,THIES,TIVAOUANE,PAMBAL,PIRE GOUREYE,PAMBAL,.57649827,.013157289,156.58701,"pambal, tivaouane",thies,tivaouane,"pambal, tivaouane",.80747592,4.018127,2.4831111,.23150955,.21896601,.084899023,.69613498,.21102592,.1727585,.0069625108,.060020618,.15394393,.28168979,.0025138075,.018469045,.58866441,.25630349,-.67650437,-.80451494,1,4,2,2,6,Matched (3)
