fid,2021-01_prec,2021-02_prec,2021-03_prec,2021-04_prec,2021-05_prec,2021-06_prec,2021-07_prec,2021-08_prec,2021-09_prec,2021-10_prec,2021-11_prec,2021-12_prec,2022-01_prec,2022-02_prec,2022-03_prec,2022-04_prec,2022-05_prec,2022-06_prec,2022-07_prec,2022-08_prec,2022-09_prec,2022-10_prec,2022-11_prec,2022-12_prec,2023-01_prec,2023-02_prec,2023-03_prec,2023-04_prec,2023-05_prec,2023-06_prec,2023-07_prec,2023-08_prec,2023-09_prec,2023-10_prec,2023-11_prec,2023-12_prec,2024-01_prec,2024-02_prec,2024-03_prec,2024-04_prec,2024-05_prec,2024-06_prec,2024-07_prec,2024-08_prec,2024-09_prec,2024-10_prec,2024-11_prec,2024-12_prec
181,0.0,0.019409489,0.073754892,0.002702347,0.0,89.70269775,164.9219208,303.959137,114.9530945,42.33121872,3.143447876,0.0,0.0,0.0,0.0,0.0,44.27751541,146.5606079,135.4151306,248.7514191,213.3969879,49.03118896,1.307417154,0.437221706,0.063001633,0.0,0.137519777,0.043755144,23.72277069,102.1792297,170.6938782,194.3445892,167.4676971,61.26200867,0.0,0.0,0.0,0.023588832,0.042189747,0.0,21.76665115,28.14973831,215.2619324,233.78508,170.8024292,66.88666534,0.0,0.732414305
182,0.029994097,0.240907595,0.0,0.0,0.555884838,98.40367889,270.4494629,407.750824,380.6987915,125.9788055,3.209280729,0.0,0.0,0.0,0.975640297,0.0,66.26110077,162.0901031,243.6573334,434.9118347,385.3938599,295.9835815,0.480647743,0.334339678,0.056746032,0.0,0.164008245,0.275155962,14.90742302,145.354248,312.397644,506.9763184,376.7778931,179.9362488,3.383672714,0.445477992,0.0,0.153394401,0.0,0.0,27.84174728,88.31100464,448.6893311,355.4873352,607.598877,302.6511841,0.702668905,1.759350777
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189,0.437330127,3.89083147,0.010973076,0.013407294,4.001613617,1089.177002,2189.360107,3806.425537,2207.866699,879.9214478,10.92991829,0.0,0.0,0.0,0.76976186,0.0,355.1832886,1264.30481,2297.812012,2001.695313,2910.064941,1297.578125,42.711689,5.933787823,1.222661972,0.0,0.040964156,0.621819019,224.5679321,1703.990967,3113.103271,2613.546143,2403.485107,595.9544678,0.0,7.769924164,0.021048296,0.808879554,0.001548008,0.0,203.2772827,400.7663269,2843.719727,2503.882813,3737.616455,1493.9646,1.925591469,20.33234978
190,0.611969233,4.78704834,0.021469258,0.0,7.700129509,1178.047852,2302.824707,4142.098633,2086.737549,895.3820801,13.92304611,0.0,0.047552858,0.0,0.673660278,0.0,355.7914429,1209.510254,2339.130615,2193.043701,2865.994141,1382.280884,43.33789825,7.863681793,1.621827722,0.0,0.030812932,0.701615572,231.2758179,1676.151978,2918.476074,3005.802979,2341.933594,544.2268677,0.0,9.807348251,0.003249952,0.226651698,0.0,0.0,204.9568481,398.0748596,2783.791504,2697.816895,3313.25293,1439.883423,0.0,24.4804039
191,0.648608327,2.036691189,0.01229765,0.0,4.724045753,1030.870483,1919.348633,3554.272461,2014.808838,853.8876953,10.98664474,0.0,0.319682896,0.0,0.410784185,0.0,369.3150024,1320.727051,2031.788208,1841.023682,2672.035156,1318.229248,36.67988205,5.953511238,1.36480546,0.0,0.016314127,0.022641728,210.2486572,1803.841309,2790.67041,2219.466797,2295.829834,580.5452881,0.0,6.256896496,0.058730699,0.35836339,0.004436026,0.0,203.6663208,405.2290039,2601.216309,2344.290771,3448.178223,1482.528564,6.916646481,19.81697083
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195,0.621877193,0.229924664,0.001943245,0.0,0.0,43.41997528,40.85771942,318.9897766,99.68776703,45.74123383,0.0,0.0,0.630048394,0.0,0.001382451,0.0,15.22209549,59.83803558,128.8764648,232.0084534,176.9606934,33.83328247,2.058309555,0.0,0.337126017,0.0,0.003759012,0.004624307,5.941061974,9.783098221,165.5063629,216.0053406,149.5983887,35.48460388,0.0,0.424133986,0.234475031,0.151742399,0.0,0.0,4.146768093,20.11800003,115.3257065,101.8922424,220.2953186,76.71086121,0.0,1.843891501
196,2.889577866,1.385017395,0.008979019,0.0,0.00490548,253.1289673,251.9606018,1528.882324,511.9034424,219.9000702,0.0,0.0,2.668639183,0.074985042,0.035414461,0.0,85.23305511,269.3171082,586.8452148,937.5959473,754.1712036,224.0591583,11.67718697,0.0,1.708705306,0.028722078,0.030686364,0.044191048,28.16008568,74.96777344,747.6766357,1072.803223,708.3910522,182.1079865,0.0,1.869060278,0.209206522,0.416835099,0.0,0.0,18.31464577,76.98919678,568.0510254,517.374939,1040.788208,436.3582764,0.0,7.365645409
197,1.305433154,0.51506865,0.004620581,0.0,0.0,87.12397003,74.84040833,644.3623657,210.6563721,79.81802368,0.0,0.0,1.206267357,0.078013033,0.0,0.0,27.68753433,121.0685806,252.0205994,467.4291077,362.7347412,65.67562866,3.778194904,0.0,0.660192251,0.0,0.009370003,0.006636343,11.22841835,18.89938545,323.1213074,442.3114624,296.3690491,70.14474487,0.0,0.822461247,0.315484285,0.357520849,0.0,0.0,8.290620804,39.72684097,213.9398041,201.6706696,420.6341553,155.1475525,1.760487556,3.504038811
198,2.623625278,1.09236443,0.006430929,0.0,0.0,176.8728027,183.9802856,1239.996094,384.4282227,183.4367523,0.0,0.0,2.360556602,0.180828184,0.015998924,0.0,61.62512207,225.3796692,531.2401123,810.8756104,590.6259155,161.3299561,10.46677589,0.0,1.454391479,0.018115118,0.042847462,0.043768484,23.36921692,39.10315704,607.0308228,833.4686279,516.9708252,137.4029846,0.0,1.649946451,0.176253498,0.409826577,0.0,0.0,15.08887482,61.69402313,456.8409729,383.1863098,753.5422363,345.4406128,0.146576405,6.454301834
199,1.611048698,0.780848384,0.001689051,0.0,0.0,141.3243103,128.4295959,974.657959,304.7918091,136.1416626,0.0,0.0,1.888757348,0.065385707,0.003171683,0.0,43.9761734,147.0861511,383.4076843,552.9382324,407.7310181,115.7365189,9.611608505,0.0,1.050025225,0.022028983,0.022595283,0.017337888,16.51174736,32.56737518,389.3344116,646.3703613,381.8458862,103.7257233,0.0,1.100570083,0.0,0.225664273,0.0,0.0,10.40001297,40.85144043,336.105011,270.2625427,559.2926636,234.4511566,0.0,4.720300198
200,1.810194969,0.608904183,0.013373425,0.0,0.0,138.6767273,159.0799255,913.1872559,287.4429626,126.6114502,0.09644834,0.0,1.766978145,0.021495577,0.025900293,0.0,47.3022728,177.6351929,377.6946411,612.0743408,537.0253906,123.9434814,5.586563587,0.0,0.99453032,0.0,0.005971768,0.0,17.15960121,33.44886017,472.3526001,619.1725464,469.499054,89.85192871,0.0,1.238908768,0.015502818,0.304118246,0.0,0.0,12.31987,51.2503624,344.0772095,341.1634216,680.0452881,244.6033936,0.0,5.76027441
201,1.352339506,0.444584012,0.007952026,0.0,0.0,87.48003387,87.58812714,634.005127,200.2044067,96.95812225,0.0,0.0,1.130999446,0.12126673,0.004731369,0.0,29.97007942,122.6945267,261.7641296,421.4328308,332.3260498,73.94081879,4.014450073,0.0,0.954684913,0.0,0.003784016,0.034873199,12.51054382,17.27629852,333.0324402,415.8278198,271.7069702,72.99281311,0.0,0.835929394,0.247990176,0.338358998,0.0,0.0,8.103139877,35.4519577,219.9648743,198.5057068,399.7888794,160.6643982,1.982968807,3.407357216
202,3.093509674,1.447229385,0.009697456,0.0,0.0,293.5160828,332.0042419,1850.569092,591.9992065,263.9376831,0.0,0.0,2.896252632,0.069130085,0.069446258,0.0,104.4622803,344.8428955,731.2183228,1100.210327,1045.046021,245.0682983,9.75141716,0.0,1.996838927,0.022931211,0.021204002,0.204787821,34.97344971,90.04875183,955.6119385,1220.224121,957.9563599,197.5389557,0.0,2.398621559,0.042088497,0.542881787,0.0,0.0,23.98295403,85.09489441,711.2469482,687.0625,1371.524902,504.9873657,0.0,10.85889626
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204,0.365663826,0.156118736,0.0,0.0,0.0,52.09749603,94.67523193,370.1181641,129.4143219,75.23805237,0.0,0.047096238,0.165986121,0.0,0.009180604,0.0,25.1992588,77.95484161,199.1576233,227.3202362,244.6502991,110.7290955,2.574179649,0.0,0.286067009,0.0,0.001439866,0.0,8.090123177,55.32457733,159.8846436,288.7087097,195.4607544,42.44810867,0.0,0.50150013,0.0,0.031330198,0.0,0.0,4.804976463,22.20424652,182.8088989,202.721405,259.5333557,154.9160614,0.0,1.945432067
205,0.073951021,2.237001896,0.0,0.010804912,0.257519275,1019.133484,2098.411621,3237.479004,2705.646484,832.6094971,34.09751892,0.0,0.0,0.0,1.383265734,0.0,384.0383301,1428.592407,1843.074341,2856.542969,2942.060303,1634.928711,0.274243653,4.962919712,0.410689294,0.0,0.154019162,4.021173954,151.1669312,1496.779053,2659.328857,3040.220215,2731.572998,1031.189941,0.577235043,4.291619301,0.0,1.176559687,0.0,0.101908907,310.3788452,762.8372803,2900.810303,2293.749756,3976.677979,2132.614258,0.299483031,16.11547089
206,0.149245873,1.230682731,0.0,0.0,4.52179718,653.4226074,1495.967773,2294.824707,1769.307007,580.4440308,20.41714859,0.0,0.0,0.008467136,0.074688025,0.0,266.0058594,967.9431152,1173.438965,1865.585571,1943.52124,1106.231445,1.858679175,4.70011425,0.411257803,0.0,0.003507059,2.325649261,101.6888733,1027.763428,1848.183594,2033.297729,1729.081055,628.7338867,1.161383629,3.659842491,0.0,0.654754043,0.0,0.146273851,209.8578644,426.7769775,1927.469238,1514.273926,2626.357666,1463.264404,1.381029606,17.74055481
207,2.118674517,1.593993425,0.662107348,6.311843395,4.427704811,1188.359009,2570.405273,7182.416016,5377.953125,699.4280396,2.568135977,0.483603537,0.043598138,0.0,3.092801094,0.0,629.2908936,1935.450684,6497.654297,6568.446289,5246.873047,1772.691162,25.95798111,4.074771881,0.648833632,0.0,0.019128721,8.674156189,264.0869751,1643.659668,4623.55957,7173.077148,4537.651367,1192.586914,0.0,8.951216698,0.153967321,0.213167921,0.0,0.0,200.6707306,897.5772705,8116.210449,4966.341797,6612.036133,1983.783813,1.656019449,23.59618759
208,0.21525535,0.2706469,0.0,0.080204763,0.0,144.2332458,312.7975464,861.7819214,643.0474854,81.26678467,0.0,0.063276015,0.0,0.0,0.129702315,0.0,68.38102722,227.0693207,785.2628174,813.5148926,608.1694946,216.1997375,4.296455383,0.39793247,0.039758783,0.0,0.006623341,0.07624799,27.72299576,195.9046631,561.5274658,901.1591797,556.5025635,143.8134918,0.0,0.879453957,0.063195422,0.064425357,0.0,0.0,22.10746765,99.05683899,1018.325928,568.3902588,793.1067505,235.0592346,0.0,2.442864895
209,1.685536385,4.133029938,1.772293687,3.752250433,20.64859962,1445.104492,2917.47876,7063.641602,5535.118164,701.671814,13.69930267,0.017544862,0.078374572,0.0,2.71796751,0.0,751.9916992,2102.765137,6140.177734,7113.434082,5346.017578,2069.540039,10.19290829,4.191260338,0.319950551,0.013898061,0.076746449,3.722340584,260.7466125,2075.119873,4472.980469,8233.807617,4196.01709,1475.217285,0.0,6.993932724,0.463195264,0.345686793,0.0,0.0,231.5275116,1143.918213,8419.651367,5295.734375,6994.419922,2203.282715,0.887257159,20.91879654
210,2.246733904,6.977739334,0.217595294,0.216445059,17.28608894,2040.685181,5400.058594,13493.01758,11351.37891,1669.453125,21.04956818,0.161446661,0.018606609,0.0,3.674063206,0.0,1112.098511,3740.608887,13546.21094,14836.44531,10948.86133,4510.195313,57.08324432,9.900610924,1.700447321,0.0,0.441285312,1.079738379,394.0085754,3653.759277,8786.853516,19446.93359,9054.128906,3674.27832,0.0,11.51734543,0.133488417,0.800630569,0.0,0.0,346.6315918,1848.181885,16926.38867,10314.33789,14575.81152,4552.012695,0.525073051,37.58046341
211,2.075306177,1.68810451,0.005699531,0.0,0.0,907.8354492,1673.811768,3473.751953,1931.016602,702.885498,14.1436348,0.0,0.946535707,0.006498537,0.187333763,0.0,393.0310364,1249.903687,2092.944824,2090.771973,2498.862793,1275.633057,33.37855911,1.496917129,2.433215857,0.0,0.003682156,0.0,148.8457794,1511.081299,2240.450439,2120.763428,2222.957031,494.9516296,0.0,3.291572809,0.125262052,0.30062452,0.0,0.0,147.0659332,297.2908936,2586.717773,2098.300293,2836.237549,1552.438477,7.657347202,16.3726387
212,2.406310081,1.40166378,0.0,0.0,0.0,662.7452393,928.8106689,2663.101563,1452.823975,564.7143555,10.34759712,0.0,0.23996219,0.0,0.202578634,0.0,240.7890015,755.4995728,1087.955078,1252.932617,1661.997192,1002.823364,23.74236107,0.937438071,2.176915884,0.0,0.003731609,0.0,120.3166428,1039.037598,1458.273315,1836.628662,1446.785156,323.5066528,0.0,2.347637892,0.023760971,0.106235586,0.0,0.0,103.5096054,224.0961609,1484.160889,1691.135498,2114.471924,1120.651123,0.0,10.20175457
213,3.994122505,1.75839591,0.041782398,0.0,0.0,917.3311157,1563.447021,4159.066406,2123.494385,683.3963623,11.45364571,0.0,1.578573227,0.0,0.259580076,0.0,344.2949524,1213.134644,1906.420166,2045.372437,2525.895752,1471.59375,36.66469574,1.266352892,4.134696007,0.0,0.019586252,0.300127804,158.2458496,1491.031006,2307.334961,2682.931641,2294.220947,456.9086304,0.0,6.89313364,0.084046237,0.190679267,0.0,0.0,133.8381958,284.4893799,2511.429199,2299.94873,2978.78418,1699.203979,0.45414871,22.82482338
214,1.383338213,1.520564437,0.010547685,0.0,5.008722305,980.4655762,1361.828735,2874.523438,1814.9646,723.9406128,12.5758276,0.0,0.334192723,0.016326448,0.30624184,0.0,357.3942566,1219.098267,1658.348145,1679.22998,2251.842041,1338.232178,30.07513428,1.789619684,1.61428082,0.0,0.012267169,0.002051497,159.6445313,1730.075684,1960.422974,1770.692627,1940.434448,517.9395142,0.0,1.843848705,0.193553001,0.192986041,0.006734815,0.0,166.8463745,404.979187,2235.850586,1956.867676,2850.359863,1491.79541,3.099288464,9.999252319
215,0.538411975,0.530344725,0.0,0.0,0.0,22.78637886,9.658685684,264.8718262,113.7830734,27.34897804,0.0,0.46341753,0.509152532,0.265641719,0.0,0.0,2.448659658,18.9421196,82.7850647,171.5950775,117.8684082,22.17631531,1.923989296,0.0,0.797735214,0.0,0.013331074,0.036532078,2.283385038,6.291642189,98.70684814,236.9251404,99.71337891,40.97009277,0.0,0.0,0.130528018,0.543857694,0.0,0.0,0.703561604,0.0,57.6928215,76.42341614,97.15489197,47.38806915,1.070583224,1.456646085
216,0.495609879,0.272766173,0.016517986,0.0,0.0,1497.372803,2226.290283,5356.548828,2335.983887,811.1253662,45.78376007,0.0,0.008475399,0.0,0.021349737,0.0,815.4917603,1756.752197,3257.988281,3421.437012,4053.255615,1276.241211,23.40336609,0.0,0.023959592,0.067803085,0.013732138,0.041173074,429.3370056,1988.403198,2910.693848,3003.505859,3245.633057,853.6829834,0.0,0.0,0.0405774,1.23131144,0.005310932,0.0,200.1332092,347.9562988,4210.467773,3601.347656,4509.186035,1193.341919,0.0,2.03001976
217,0.163589552,0.376140535,0.01948346,0.344749272,51.80609894,3499.180664,4549.171875,11229.50098,5278.373047,2081.967773,75.72021484,0.0,0.101131588,0.0,0.0233621,0.0,1695.532471,4251.863281,5819.502441,7408.354004,6760.509766,2882.692627,16.42295074,0.0,0.0690668,0.006623967,0.064618237,0.0,1182.231079,5283.516113,5853.950684,5573.666504,7151.802734,1742.455688,0.0,0.0,0.232396424,1.019899607,0.141041666,0.0,864.5534668,1490.204712,8780.088867,7803.051758,8672.5625,3036.736084,0.0,4.653445721
218,0.454647601,0.171637446,0.048194237,8.891018867,144.7012024,6959.378906,7255.710938,20259.1582,9518.050781,4618.577637,18.25743103,0.0,0.185922578,0.0,0.001521553,7.063645363,2576.898682,8264.416016,7968.603516,12690.59961,12141.14453,4006.078613,12.82645035,0.0,0.025067609,0.009435413,0.001168462,59.2820816,2299.160156,9231.494141,10122.87305,9783.594727,12720.18945,3540.538574,0.0,0.0,0.303165078,0.311356634,0.529119968,7.445309639,1475.410645,4259.189453,12029.65332,14525.35742,13153.7041,6186.025879,0.713753939,11.28069401
219,0.035104372,0.401721358,0.006142387,0.007353572,0.718719184,1591.14917,2060.448975,4677.384766,2224.053467,953.260498,24.1686554,0.0,0.025321081,0.0,0.015078029,0.0,820.8843994,2155.001953,2443.966309,3250.714355,3015.260742,1227.448975,7.127081394,0.0,0.027891984,0.018143557,0.057833292,0.0,565.0826416,2540.714355,2357.584717,2552.77417,3192.060303,795.6169434,0.140171021,0.0,0.129118294,0.542776108,0.085590214,0.0,468.7014465,673.3530273,3534.296875,4022.374512,3636.383301,1271.304688,0.815040946,1.76645577
220,3.587560654,0.822350323,0.0,0.0,0.0,397.8114014,726.7827759,2189.889893,986.7384644,274.1077271,1.442147255,0.0,1.748583913,0.0,0.113120489,0.0,156.2232666,485.2686157,986.2042236,1142.838379,1361.557251,677.9714966,12.15735245,0.0,2.575086594,0.02540444,0.010711735,0.143284872,58.22151947,528.1436157,1106.536621,1490.577393,1192.105713,189.9294434,0.0,3.851648331,0.095470846,0.264160663,0.0,0.0,39.55455399,136.7882385,1199.839966,996.0401611,1383.43457,821.0288086,0.0,10.67299366
221,3.36307621,0.67460686,0.008665008,0.0,0.0,380.7806702,680.9985352,2258.910645,922.1417847,285.1808472,0.51812613,0.047926519,1.333010674,0.001470568,0.11487402,0.0,156.5054169,476.4130249,959.024292,1135.643311,1318.510254,656.8869019,16.28502464,0.0,2.557398319,0.060115729,0.012809099,0.236771554,61.45791245,455.0986328,1009.044189,1535.299438,1171.580078,202.2406158,0.0,3.512197733,0.18324548,0.255668402,0.0,0.0,33.81093597,130.0327301,1138.635864,941.4385986,1458.156738,872.2988892,2.799211502,9.851285934
222,2.900729179,0.672936678,0.004226222,0.0,0.0,391.2538757,634.0608521,2103.167725,857.9349976,261.566803,0.980653822,0.0,1.416502833,0.0,0.083147116,0.0,149.8108063,455.0801392,892.0205688,1081.857666,1271.557373,643.0081787,15.05495548,0.0,2.569748878,0.029584751,0.013107184,0.201015994,60.71658325,476.576416,1006.396973,1433.12915,1081.637207,208.6352539,0.0,3.696109772,0.218463719,0.094286375,0.0,0.0,35.79148865,133.4258728,1009.888916,918.5386963,1426.017334,852.7199707,0.718063354,8.991370201
223,16.13510323,18.22409058,0.0,0.0,0.286782116,793.682251,282.7298584,6153.562012,1719.490112,728.3674927,0.0,7.854190826,10.60384369,2.419942856,0.00339827,0.0,10.32248688,432.9052734,2345.325195,3145.192871,2825.56543,657.701416,42.43893433,0.0,10.03298759,0.645612657,0.591289759,0.131848499,41.11079407,100.9522476,3604.286377,3829.172852,2516.751465,920.4571533,0.0,7.276488304,4.119188309,8.824018478,0.0,0.0,46.87153244,1.866003513,1900.16626,1708.2854,3024.40918,1139.66333,37.75416946,14.24521732
224,18.11768532,21.28952408,0.015141979,0.062818229,0.0,491.6885376,24.984272,6357.59668,1893.593628,537.5075684,0.0,9.609308243,16.92401505,3.539442301,0.005161569,0.0,14.80728054,373.3204346,1852.647339,4207.051758,2287.906006,406.8956604,18.0149231,0.0,15.5667448,3.375660658,0.473386765,0.540935338,39.26367188,49.44816208,3352.537109,4906.856445,2543.266357,689.322876,0.0,2.41661334,3.802113295,5.638281822,0.0,0.0,23.85261917,43.41543579,1289.555664,1764.664795,2781.147461,616.4993286,43.61261749,20.04141617
225,9.06347847,8.287816048,0.0,0.009011745,0.0,462.851593,95.2605896,3913.355225,1205.972534,414.4047241,0.0,4.323615074,7.215437889,1.402938008,0.011211196,0.0,11.4566288,262.6468506,1320.222778,2282.069824,1690.038086,346.7684937,24.53515053,0.0,8.464050293,0.412583739,0.329291642,0.050696541,21.25128555,54.49769592,2102.413574,2918.692871,1561.915771,520.0942383,0.0,1.938009739,2.911046982,5.146141529,0.0,0.0,14.32839966,2.004690409,868.3287354,1158.104736,1748.629883,647.3269653,35.89672852,9.180462837
