MonthYear,GD_Conflict_SN1403,GD_Conflict_SN0701,GD_Conflict_SN0103,GD_Conflict_SN1102,GD_Conflict_SN0101,GD_Conflict_SN1001,GD_Conflict_SN1201,GD_Conflict_SN0502,GD_Conflict_SN1301,GD_Conflict_SN0902,GD_Conflict_SN0202,GD_Conflict_SN1002,GD_Conflict_SN0301,GD_Conflict_SN0802,GD_Conflict_SN1401,GD_Conflict_SN0302,GD_Conflict_SN1202,GD_Conflict_SN1204,GD_Conflict_SN0801,GD_Conflict_SN0603,GD_Conflict_SN1302,GD_Conflict_SN0303,GD_Conflict_SN0104,GD_Conflict_SN0102,GD_Conflict_SN0201,GD_Conflict_SN0803,GD_Conflict_SN1003,GD_Conflict_SN1203,GD_Conflict_SN1303,GD_Conflict_SN0403,GD_Conflict_SN0401,GD_Conflict_SN0601,GD_Conflict_SN0703,GD_Conflict_SN0203,GD_Conflict_SN0402,GD_Conflict_SN0702,GD_Conflict_SN0901,GD_Conflict_SN0503,GD_Conflict_SN1103,GD_Conflict_SN1101,GD_Conflict_SN0105,GD_Conflict_SN0404,GD_Conflict_SN1402,GD_Conflict_SN0903,GD_Conflict_SN0501,GD_Economic_SN1403,GD_Economic_SN0701,GD_Economic_SN0103,GD_Economic_SN1102,GD_Economic_SN0101,GD_Economic_SN1001,GD_Economic_SN1201,GD_Economic_SN0502,GD_Economic_SN1301,GD_Economic_SN0902,GD_Economic_SN0202,GD_Economic_SN1002,GD_Economic_SN0301,GD_Economic_SN0802,GD_Economic_SN1401,GD_Economic_SN0302,GD_Economic_SN1202,GD_Economic_SN1204,GD_Economic_SN0801,GD_Economic_SN0603,GD_Economic_SN1302,GD_Economic_SN0303,GD_Economic_SN0104,GD_Economic_SN0102,GD_Economic_SN0201,GD_Economic_SN0803,GD_Economic_SN1003,GD_Economic_SN1203,GD_Economic_SN1303,GD_Economic_SN0403,GD_Economic_SN0401,GD_Economic_SN0601,GD_Economic_SN0703,GD_Economic_SN0203,GD_Economic_SN0402,GD_Economic_SN0702,GD_Economic_SN0901,GD_Economic_SN0503,GD_Economic_SN1103,GD_Economic_SN1101,GD_Economic_SN0105,GD_Economic_SN0404,GD_Economic_SN1402,GD_Economic_SN0903,GD_Economic_SN0501,GD_Governance_SN1403,GD_Governance_SN0701,GD_Governance_SN0103,GD_Governance_SN1102,GD_Governance_SN0101,GD_Governance_SN1001,GD_Governance_SN1201,GD_Governance_SN0502,GD_Governance_SN1301,GD_Governance_SN0902,GD_Governance_SN0202,GD_Governance_SN1002,GD_Governance_SN0301,GD_Governance_SN0802,GD_Governance_SN1401,GD_Governance_SN0302,GD_Governance_SN1202,GD_Governance_SN1204,GD_Governance_SN0801,GD_Governance_SN0603,GD_Governance_SN1302,GD_Governance_SN0303,GD_Governance_SN0104,GD_Governance_SN0102,GD_Governance_SN0201,GD_Governance_SN0803,GD_Governance_SN1003,GD_Governance_SN1203,GD_Governance_SN1303,GD_Governance_SN0403,GD_Governance_SN0401,GD_Governance_SN0601,GD_Governance_SN0703,GD_Governance_SN0203,GD_Governance_SN0402,GD_Governance_SN0702,GD_Governance_SN0901,GD_Governance_SN0503,GD_Governance_SN1103,GD_Governance_SN1101,GD_Governance_SN0105,GD_Governance_SN0404,GD_Governance_SN1402,GD_Governance_SN0903,GD_Governance_SN0501,GD_Political_SN1403,GD_Political_SN0701,GD_Political_SN0103,GD_Political_SN1102,GD_Political_SN0101,GD_Political_SN1001,GD_Political_SN1201,GD_Political_SN0502,GD_Political_SN1301,GD_Political_SN0902,GD_Political_SN0202,GD_Political_SN1002,GD_Political_SN0301,GD_Political_SN0802,GD_Political_SN1401,GD_Political_SN0302,GD_Political_SN1202,GD_Political_SN1204,GD_Political_SN0801,GD_Political_SN0603,GD_Political_SN1302,GD_Political_SN0303,GD_Political_SN0104,GD_Political_SN0102,GD_Political_SN0201,GD_Political_SN0803,GD_Political_SN1003,GD_Political_SN1203,GD_Political_SN1303,GD_Political_SN0403,GD_Political_SN0401,GD_Political_SN0601,GD_Political_SN0703,GD_Political_SN0203,GD_Political_SN0402,GD_Political_SN0702,GD_Political_SN0901,GD_Political_SN0503,GD_Political_SN1103,GD_Political_SN1101,GD_Political_SN0105,GD_Political_SN0404,GD_Political_SN1402,GD_Political_SN0903,GD_Political_SN0501,GD_Social_SN1403,GD_Social_SN0701,GD_Social_SN0103,GD_Social_SN1102,GD_Social_SN0101,GD_Social_SN1001,GD_Social_SN1201,GD_Social_SN0502,GD_Social_SN1301,GD_Social_SN0902,GD_Social_SN0202,GD_Social_SN1002,GD_Social_SN0301,GD_Social_SN0802,GD_Social_SN1401,GD_Social_SN0302,GD_Social_SN1202,GD_Social_SN1204,GD_Social_SN0801,GD_Social_SN0603,GD_Social_SN1302,GD_Social_SN0303,GD_Social_SN0104,GD_Social_SN0102,GD_Social_SN0201,GD_Social_SN0803,GD_Social_SN1003,GD_Social_SN1203,GD_Social_SN1303,GD_Social_SN0403,GD_Social_SN0401,GD_Social_SN0601,GD_Social_SN0703,GD_Social_SN0203,GD_Social_SN0402,GD_Social_SN0702,GD_Social_SN0901,GD_Social_SN0503,GD_Social_SN1103,GD_Social_SN1101,GD_Social_SN0105,GD_Social_SN0404,GD_Social_SN1402,GD_Social_SN0903,GD_Social_SN0501
01/04/2020,0,0,-0.166190456,0,-10.19607843,0,0,0,0,0,0,0,0,0,-4.292897128,0,0,-5.00344551,0,0,0,0,0,0,0,0,0,0,0,0,0,0.263852243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.403768506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.62162162,0,0,0,0,0,0,0,0,0,0,0,0,-4.961019459,0,0,0,0,0,0,0,0,0,0,0,0,0,2.718168813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2020,-4.43956044,0,-1.719884952,0,0,0,0,0,0,0,0,0,0,0,-0.814698137,-4.480651731,0,0,-4.000941398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.43956044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2020,-5.347457933,0,0,-0.980392157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.787401575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.017689906,0,0,0,0,0,0,0,0,0,0,-1.223690651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.203389831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2020,0,0,-3.504441085,0,0,0,0,0,0.187090739,0,0,1.543209877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.087533855,0,0,0,0,0,0,0,0,0,-2.333326249,0,0,-2.184307759,0,0,0,-2.218374414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.883994126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2020,0,0,-3.896103896,0,0,0,0,0,0,0,0,0,0,0,-5.400981997,0,0,0,0,0.377680312,0,0,0,0,0,0,0,0,5.631962654,0,0,0,0,-1.101928375,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.094426085,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.861456483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2020,0,0,0,0,0,0,0,0.987797792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.201335258,0,0,0,-4.925273982,0,0,-6.533251005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.418439716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.932672292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.932672292,0,0,0,0,0,0,0,0,0,-4.977062153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2020,0,-3.441389573,0,0,0,0,0,0,0,0,1.889117043,0,0,0,1.723749989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.730496454,0,0,0,0,0,0,0,0,-6.788819876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.889117043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.504587156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2020,0,-1.891339019,-2.317008952,0,0,0,0,0,0,0,0,0,0,0,-2.218765724,0,0,0.826446281,0,0,-2.317008952,0,0,0,0,0,0,0,-6.581405524,0,0,-0.857843137,0,0.690448792,0,0,0,0,0,0,-6.434782609,-4.837117473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.324298161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.607125849,0,0,0,0,0,0,0,0,0,0,0,0,-4.837117473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.324298161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2020,-3.25203252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.273504274,0,-2.410575428,0,0,0,0,0,0,0,0,0,0,-2.194073824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.953219593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.25203252,0,0,0,0,0,-9.818181818,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2021,-6.259780908,0,0,-6.667517957,0,1.167315175,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637426381,0,0,0,0,0,-1.499867969,0,0,0,0,0,0,0,0.949154664,-2.181818182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.637426381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.272727273,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/03/2021,0,0,-10.78066914,0,0,0,0,0,0,0,0,-11.42386799,0,0,-7.900872044,-1.749146758,0,0,0,0,0,-8.808082178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-12.21719457,0,0,0,0,0,0,0,0,-10.74853582,-10.37735849,0,-8.819475784,0,0,0,0,0,0,-12.19052075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-11.69725025,0,0,-7.395933861,0,0,0,0,-9.355509356,0,-9.253491163,0,0,0,0,0,0,0,0,0,0,0,1.195219124,0,0,0,0,0,0,0,0,0,0,0
01/04/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.50393878,-3.712255411,0,0,0,0,0,-3.525864848,0,0,-2.541816989,0,0,0,0,0,0,0,0,-6.04441053,0.483091787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.420981843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.50393878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.50393878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/05/2021,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.439825679,0,0,0,0,-1.956271577,0,0,0,-1.675875088,0,0,0,0,0,0,0,-2.816901408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.234945771,0,0,0,0,0,0,0,0,0,0,0,0,0,3.234945771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/06/2021,0,0,-0.220588235,0,0,0,0,0,0,0,0,0,2.287893232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.966183575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.326065925,-0.220588235,0,0,0,0,0,0,0,0,0,0,0,-4.855562385,0,0,0,0,0,0,0,0,0,-7.369233621,0,0,0,0,0,0,0,0,0.966183575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/07/2021,3.790849673,0,0,0,0,0,0,0,0,0,0,0,-4.254022843,0,0,0,0,0,0,0,0,0,0.609988384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.85106383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.620218579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/08/2021,0,0,0,0,0,0,0,-2.413793103,0,0,0,0,0,0,0,0,0,0.705882353,0,0,0,0,0,0,0,2.443991853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.413580247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.246562508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/09/2021,0,0,0,0,0,0,0,0,2.760084926,0,0,0,0,0,0,0,0,0,0,0,-0.902934537,0,-5.102528759,0,0,0,0,0,0,0,0,0,0,0.475435816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.278820375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/10/2021,0,0,-7.233155393,0,0,0,-1.694915254,0,0,0,0,0,0,0,-3.738317757,0,0,0.705882353,0,0,0.318471338,-0.312109863,-0.61436673,0,0,0,0,0,0,0,0,0,-4.58488228,1.144014475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.658008658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/11/2021,5.322128852,0,-0.409931026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.278465347,-3.154648956,0,-0.371788643,0,0,0,0,0,0,0,0,0,0,-0.828963764,0,0,0,0,0,0,0,0,0,0,0,4.172214825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.947952218,0,0,0,0,0,0,0,-1.120488261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.015411974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.260693381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/12/2021,0,-4.269662921,0,0,0,0,0,0,0,0,0,-8.089260809,0,0.150829563,0,0,0,0,0,0,0,0,-7.950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.089260809,0,0,0,0,0,0,0,0,0,0,-7.950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-10.74380165,0,0,0,0,0,0,0,0,0,0,-7.950819672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/01/2022,0,0,0,0,0,0,0,-0.415784178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.273972603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.059203445,0,0,0,0,0,-4.618801321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-9.223804869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01/02/2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671258991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9337902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.461903619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
